Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281717 ,   1.281352 , 1.280082 ,  0.006793 ,    0.006725 ,  0.006779 ,       Not run ,        Not run
Apps_ENERGY               , 1.348086 ,   1.351920 , 1.348679 ,  0.037680 ,     Not run ,  0.037670 ,       Not run ,        Not run
Apps_FIR                  , 1.540469 ,   1.539312 , 1.419722 ,  0.004143 ,     Not run ,  0.004330 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.029871 ,   0.030650 , 0.037412 ,  0.036220 ,     Not run ,  0.035874 ,       Not run ,        Not run
Apps_LTIMES               , 1.710606 ,   1.713089 , 1.817228 ,  0.015433 ,    0.019866 ,  0.020307 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708217 ,   1.709183 , 1.814770 ,  0.015427 ,    0.019809 ,  0.020271 ,       Not run ,        Not run
Apps_PRESSURE             , 1.578316 ,   1.579661 , 1.580427 ,  0.046607 ,     Not run ,  0.046731 ,       Not run ,        Not run
Apps_VOL3D                , 1.641034 ,   1.641091 , 1.655624 ,  0.006442 ,     Not run ,  0.005359 ,       Not run ,        Not run
Basic_DAXPY               , 0.287206 ,   0.291982 , 0.290833 ,  0.016327 ,    0.016317 ,  0.016335 ,      0.040447 ,        Not run
Basic_IF_QUAD             , 1.887039 ,   1.875371 , 1.895496 ,  0.011633 ,    0.013802 ,  0.013751 ,      0.021713 ,        Not run
Basic_INIT3               , 0.579977 ,   0.579849 , 0.580132 ,  0.026648 ,    0.026718 ,  0.026643 ,      0.051798 ,        Not run
Basic_INIT_VIEW1D         , 1.850169 ,   1.850104 , 1.850284 ,  0.030423 ,    0.030411 ,  0.030487 ,      0.186707 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719293 ,   1.719337 , 3.611974 ,  0.030411 ,    0.030503 ,  0.030582 ,      0.184288 ,        Not run
Basic_MULADDSUB           , 0.426081 ,   0.423271 , 0.423186 ,  0.018628 ,    0.023103 ,  0.023115 ,      0.036412 ,        Not run
Basic_NESTED_INIT         , 0.967716 ,   1.022432 , 0.975794 ,  0.018244 ,    0.018315 ,  0.018322 ,      0.076509 ,        Not run
Basic_PI_ATOMIC           , 0.119443 ,   0.119416 , 0.300880 ,  0.107187 ,    0.105305 ,  0.105147 ,      0.123557 ,        Not run
Basic_REDUCE3_INT         , 0.019007 ,   0.019008 , 0.186177 ,  0.004752 ,     Not run ,  0.008406 ,      0.003746 ,        Not run
Basic_TRAP_INT            , 0.271684 ,   0.271716 , 0.271773 ,  0.002295 ,     Not run ,  0.001471 ,      0.003507 ,        Not run
Lcals_DIFF_PREDICT        , 0.809287 ,   0.809591 , 0.708987 ,  0.051242 ,     Not run ,  0.052052 ,      0.076886 ,        Not run
Lcals_EOS                 , 0.983164 ,   0.984617 , 0.984617 ,  0.021810 ,     Not run ,  0.021861 ,      0.046572 ,        Not run
Lcals_FIRST_DIFF          , 1.091075 ,   1.104350 , 1.111711 ,  0.046278 ,     Not run ,  0.046274 ,      0.145594 ,        Not run
Lcals_FIRST_MIN           , 0.078965 ,   0.075790 , 0.097275 ,  0.006073 ,     Not run ,  0.003461 ,      0.009443 ,        Not run
Lcals_FIRST_SUM           , 1.091993 ,   1.100802 , 1.102529 ,  0.046271 ,     Not run ,  0.048590 ,      0.146233 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.263896 ,   1.272168 , 1.270895 ,  0.051736 ,     Not run ,  0.046378 ,      0.095917 ,        Not run
Lcals_HYDRO_1D            , 0.862362 ,   0.863260 , 0.863300 ,  0.032548 ,     Not run ,  0.032562 ,      0.080724 ,        Not run
Lcals_HYDRO_2D            , 1.399568 ,   1.398706 , 1.409523 ,  0.022193 ,     Not run ,  0.024156 ,      0.038433 ,        Not run
Lcals_INT_PREDICT         , 1.169504 ,   1.170905 , 1.168657 ,  0.045111 ,     Not run ,  0.045030 ,      0.064058 ,        Not run
Lcals_PLANCKIAN           , 1.336502 ,   1.334855 , 1.334859 ,  0.002664 ,     Not run ,  0.002643 ,      0.005204 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.934176 ,   0.934321 , 0.934296 ,  0.043294 ,     Not run ,  0.043421 ,      0.092592 ,        Not run
Stream_ADD                , 0.638828 ,   0.639871 , 0.639599 ,  0.032455 ,    0.032470 ,  0.032502 ,      0.080683 ,        Not run
Stream_COPY               , 1.205477 ,   1.207167 , 0.934177 ,  0.041258 ,    0.041272 ,  0.041255 ,      0.132241 ,        Not run
Stream_DOT                , 3.291851 ,   3.291416 , 3.322646 ,  0.098323 ,     Not run ,  0.078856 ,      0.179595 ,        Not run
Stream_MUL                , 0.950745 ,   0.958878 , 0.959414 ,  0.041370 ,    0.041418 ,  0.041472 ,      0.131799 ,        Not run
Stream_TRIAD              , 0.642886 ,   0.643717 , 0.645637 ,  0.032547 ,    0.032440 ,  0.032522 ,      0.081572 ,        Not run
