Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.001 ,   188.154 ,     187.306 ,   188.958 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.000 ,    1.000 ,    35.473 ,     Not run ,    35.532 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.000 ,    1.083 ,   372.300 ,     Not run ,   353.998 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.929 ,    0.893 ,     0.869 ,     Not run ,     0.876 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      0.998 ,    0.942 ,   110.784 ,      86.032 ,    84.156 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      0.999 ,    0.941 ,   110.677 ,      85.987 ,    84.235 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.000 ,    0.999 ,    33.747 ,     Not run ,    33.576 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.992 ,   251.665 ,     Not run ,   303.066 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.979 ,    0.977 ,    17.696 ,      17.678 ,    17.685 ,         7.018 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.006 ,    0.995 ,   155.797 ,     132.406 ,   132.435 ,        85.142 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    20.608 ,      20.625 ,    20.630 ,        10.603 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    60.761 ,      60.789 ,    61.076 ,         9.857 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    56.562 ,      56.340 ,    56.229 ,         9.200 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.002 ,    1.003 ,    21.868 ,      18.560 ,    18.502 ,        11.163 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.948 ,    0.993 ,    53.050 ,      52.862 ,    52.864 ,        12.532 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.076 ,       1.116 ,     1.135 ,         0.962 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.762 ,     Not run ,     2.292 ,         5.022 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   115.303 ,     Not run ,   177.375 ,        75.993 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      0.999 ,    1.140 ,    15.793 ,     Not run ,    15.764 ,        10.514 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.000 ,    0.999 ,    45.032 ,     Not run ,    45.060 ,        20.938 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.990 ,    0.990 ,    23.409 ,     Not run ,    23.420 ,         7.443 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.008 ,    0.810 ,    12.388 ,     Not run ,    21.575 ,         7.951 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.995 ,    0.994 ,    23.490 ,     Not run ,    22.353 ,         7.480 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.246 ,     Not run ,    27.055 ,        12.865 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.999 ,    0.999 ,    26.324 ,     Not run ,    26.362 ,        10.521 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.000 ,    0.991 ,    63.030 ,     Not run ,    58.188 ,        36.241 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.001 ,    1.000 ,    26.000 ,     Not run ,    26.006 ,        18.246 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   502.998 ,     Not run ,   503.410 ,       254.375 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    21.551 ,     Not run ,    21.404 ,         9.937 ,        Not run
Stream_ADD                ,    1.000 ,      1.000 ,    0.999 ,    20.386 ,      20.357 ,    20.354 ,         8.064 ,        Not run
Stream_COPY               ,    1.000 ,      0.999 ,    1.419 ,    28.507 ,      28.514 ,    28.531 ,         9.020 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.991 ,    32.154 ,     Not run ,    40.911 ,        18.097 ,        Not run
Stream_MUL                ,    1.000 ,      0.997 ,    0.996 ,    22.791 ,      22.735 ,    22.742 ,         7.221 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.000 ,    0.997 ,    19.775 ,      19.785 ,    19.778 ,         7.887 ,        Not run
