Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281081 ,   1.282913 , 1.277280 ,  0.006974 ,    0.006795 ,  0.006940 ,       Not run ,        Not run
Apps_ENERGY               , 1.335290 ,   1.332420 , 1.334583 ,  0.037667 ,     Not run ,  0.037669 ,       Not run ,        Not run
Apps_FIR                  , 1.538975 ,   1.540141 , 1.419716 ,  0.004142 ,     Not run ,  0.004329 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036385 ,   0.024347 , 0.025699 ,  0.032994 ,     Not run ,  0.032852 ,       Not run ,        Not run
Apps_LTIMES               , 1.711259 ,   1.714357 , 1.816050 ,  0.015424 ,    0.019862 ,  0.020305 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707677 ,   1.709032 , 1.816334 ,  0.015439 ,    0.019812 ,  0.020275 ,       Not run ,        Not run
Apps_PRESSURE             , 1.583187 ,   1.581768 , 1.578322 ,  0.046923 ,     Not run ,  0.046970 ,       Not run ,        Not run
Apps_VOL3D                , 1.635046 ,   1.635566 , 1.649065 ,  0.006748 ,     Not run ,  0.005562 ,       Not run ,        Not run
Basic_DAXPY               , 0.285195 ,   0.292882 , 0.295287 ,  0.016392 ,    0.016406 ,  0.016391 ,      0.040652 ,        Not run
Basic_IF_QUAD             , 1.883571 ,   1.876263 , 1.892378 ,  0.012142 ,    0.014041 ,  0.014210 ,      0.021984 ,        Not run
Basic_INIT3               , 0.536688 ,   0.537274 , 0.536788 ,  0.027266 ,    0.027267 ,  0.027208 ,      0.052505 ,        Not run
Basic_INIT_VIEW1D         , 1.851044 ,   1.850240 , 1.850130 ,  0.030437 ,    0.030422 ,  0.030473 ,      0.181602 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719247 ,   1.719208 , 3.611792 ,  0.029536 ,    0.029627 ,  0.029669 ,      0.178628 ,        Not run
Basic_MULADDSUB           , 0.408439 ,   0.409230 , 0.407586 ,  0.019091 ,    0.022250 ,  0.022257 ,      0.036885 ,        Not run
Basic_NESTED_INIT         , 0.967673 ,   1.022280 , 0.975786 ,  0.017313 ,    0.017353 ,  0.017384 ,      0.074440 ,        Not run
Basic_PI_ATOMIC           , 0.119452 ,   0.119421 , 0.300919 ,  0.105072 ,    0.105054 ,  0.105100 ,      0.123321 ,        Not run
Basic_REDUCE3_INT         , 0.019006 ,   0.019005 , 0.186190 ,  0.004605 ,     Not run ,  0.008242 ,      0.003724 ,        Not run
Basic_TRAP_INT            , 0.271699 ,   0.271685 , 0.271702 ,  0.002235 ,     Not run ,  0.001455 ,      0.003482 ,        Not run
Lcals_DIFF_PREDICT        , 0.809284 ,   0.809360 , 0.708448 ,  0.051250 ,     Not run ,  0.051950 ,      0.076920 ,        Not run
Lcals_EOS                 , 0.986057 ,   0.986652 , 0.986637 ,  0.021897 ,     Not run ,  0.021857 ,      0.046482 ,        Not run
Lcals_FIRST_DIFF          , 1.085945 ,   1.108803 , 1.110932 ,  0.047047 ,     Not run ,  0.047017 ,      0.145971 ,        Not run
Lcals_FIRST_MIN           , 0.075862 ,   0.079792 , 0.097441 ,  0.005969 ,     Not run ,  0.003452 ,      0.009415 ,        Not run
Lcals_FIRST_SUM           , 1.096886 ,   1.106320 , 1.108561 ,  0.047724 ,     Not run ,  0.049956 ,      0.149563 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.242248 ,   1.242408 , 1.242586 ,  0.051793 ,     Not run ,  0.046593 ,      0.096563 ,        Not run
Lcals_HYDRO_1D            , 0.861366 ,   0.862063 , 0.862066 ,  0.032772 ,     Not run ,  0.032678 ,      0.080470 ,        Not run
Lcals_HYDRO_2D            , 1.411111 ,   1.410650 , 1.422049 ,  0.022277 ,     Not run ,  0.024096 ,      0.038458 ,        Not run
Lcals_INT_PREDICT         , 1.155658 ,   1.155506 , 1.155446 ,  0.044993 ,     Not run ,  0.045090 ,      0.063965 ,        Not run
Lcals_PLANCKIAN           , 1.344056 ,   1.344110 , 1.344432 ,  0.002651 ,     Not run ,  0.002637 ,      0.005180 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.909981 ,   0.908307 , 0.908339 ,  0.043348 ,     Not run ,  0.043698 ,      0.092350 ,        Not run
Stream_ADD                , 0.674191 ,   0.674493 , 0.674438 ,  0.032504 ,    0.032511 ,  0.032523 ,      0.080710 ,        Not run
Stream_COPY               , 1.202855 ,   1.200512 , 0.851103 ,  0.042078 ,    0.042076 ,  0.042032 ,      0.131696 ,        Not run
Stream_DOT                , 3.290862 ,   3.290248 , 3.324540 ,  0.097920 ,     Not run ,  0.078431 ,      0.178554 ,        Not run
Stream_MUL                , 0.946823 ,   0.955542 , 0.957232 ,  0.042066 ,    0.042181 ,  0.042135 ,      0.131185 ,        Not run
Stream_TRIAD              , 0.633231 ,   0.632947 , 0.634147 ,  0.032444 ,    0.032497 ,  0.032417 ,      0.080474 ,        Not run
