Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.283135 ,   1.284998 , 1.277511 ,  0.006839 ,    0.006869 ,  0.006787 ,       Not run ,        Not run
Apps_ENERGY               , 1.339516 ,   1.338004 , 1.338232 ,  0.037760 ,     Not run ,  0.037729 ,       Not run ,        Not run
Apps_FIR                  , 1.540401 ,   1.539298 , 1.417210 ,  0.004152 ,     Not run ,  0.004373 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.024485 ,   0.025914 , 0.027093 ,  0.037113 ,     Not run ,  0.036678 ,       Not run ,        Not run
Apps_LTIMES               , 1.709619 ,   1.710712 , 1.815714 ,  0.015435 ,    0.019861 ,  0.020303 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707999 ,   1.709008 , 1.813619 ,  0.015423 ,    0.019860 ,  0.020269 ,       Not run ,        Not run
Apps_PRESSURE             , 1.574514 ,   1.574655 , 1.574988 ,  0.046863 ,     Not run ,  0.047087 ,       Not run ,        Not run
Apps_VOL3D                , 1.637055 ,   1.637163 , 1.649878 ,  0.006580 ,     Not run ,  0.005521 ,       Not run ,        Not run
Basic_DAXPY               , 0.284221 ,   0.289140 , 0.289102 ,  0.016361 ,    0.016361 ,  0.016375 ,      0.041397 ,        Not run
Basic_IF_QUAD             , 1.888877 ,   1.876491 , 1.899079 ,  0.012127 ,    0.014112 ,  0.014273 ,      0.022141 ,        Not run
Basic_INIT3               , 0.556212 ,   0.556228 , 0.556355 ,  0.026859 ,    0.027001 ,  0.026837 ,      0.052584 ,        Not run
Basic_INIT_VIEW1D         , 1.850010 ,   1.850048 , 1.850117 ,  0.030481 ,    0.030480 ,  0.030532 ,      0.189576 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719244 ,   1.719142 , 3.611785 ,  0.029883 ,    0.029975 ,  0.030031 ,      0.182548 ,        Not run
Basic_MULADDSUB           , 0.413567 ,   0.414710 , 0.413048 ,  0.018850 ,    0.022115 ,  0.022284 ,      0.036900 ,        Not run
Basic_NESTED_INIT         , 0.967595 ,   1.022349 , 0.975830 ,  0.019762 ,    0.019802 ,  0.019874 ,      0.079621 ,        Not run
Basic_PI_ATOMIC           , 0.119412 ,   0.119458 , 0.300867 ,  0.121364 ,    0.113273 ,  0.109444 ,      0.124133 ,        Not run
Basic_REDUCE3_INT         , 0.019005 ,   0.019008 , 0.186168 ,  0.005039 ,     Not run ,  0.008134 ,      0.003787 ,        Not run
Basic_TRAP_INT            , 0.271715 ,   0.271690 , 0.271722 ,  0.002374 ,     Not run ,  0.001533 ,      0.003594 ,        Not run
Lcals_DIFF_PREDICT        , 0.809375 ,   0.808652 , 0.708767 ,  0.051339 ,     Not run ,  0.051639 ,      0.077065 ,        Not run
Lcals_EOS                 , 0.983118 ,   0.984718 , 0.984470 ,  0.021835 ,     Not run ,  0.021821 ,      0.046856 ,        Not run
Lcals_FIRST_DIFF          , 1.094137 ,   1.104621 , 1.101385 ,  0.047090 ,     Not run ,  0.047078 ,      0.148061 ,        Not run
Lcals_FIRST_MIN           , 0.075792 ,   0.075797 , 0.094791 ,  0.006201 ,     Not run ,  0.003521 ,      0.009612 ,        Not run
Lcals_FIRST_SUM           , 1.094391 ,   1.101721 , 1.101839 ,  0.047108 ,     Not run ,  0.049482 ,      0.147997 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.262570 ,   1.262829 , 1.261198 ,  0.051642 ,     Not run ,  0.046344 ,      0.097342 ,        Not run
Lcals_HYDRO_1D            , 0.861436 ,   0.863255 , 0.862472 ,  0.032800 ,     Not run ,  0.032733 ,      0.081741 ,        Not run
Lcals_HYDRO_2D            , 1.397859 ,   1.395705 , 1.408169 ,  0.022302 ,     Not run ,  0.024307 ,      0.039104 ,        Not run
Lcals_INT_PREDICT         , 1.165168 ,   1.162694 , 1.169123 ,  0.044955 ,     Not run ,  0.045102 ,      0.064308 ,        Not run
Lcals_PLANCKIAN           , 1.341651 ,   1.341601 , 1.341790 ,  0.002678 ,     Not run ,  0.002636 ,      0.005249 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.934919 ,   0.934890 , 0.934913 ,  0.043374 ,     Not run ,  0.043690 ,      0.093645 ,        Not run
Stream_ADD                , 0.637210 ,   0.638173 , 0.637404 ,  0.032481 ,    0.032559 ,  0.032527 ,      0.081759 ,        Not run
Stream_COPY               , 1.203181 ,   1.205353 , 0.910419 ,  0.042573 ,    0.042584 ,  0.042414 ,      0.134840 ,        Not run
Stream_DOT                , 3.291962 ,   3.291435 , 3.324774 ,  0.101136 ,     Not run ,  0.080595 ,      0.182054 ,        Not run
Stream_MUL                , 0.953925 ,   0.960431 , 0.960438 ,  0.042171 ,    0.042203 ,  0.042214 ,      0.133385 ,        Not run
Stream_TRIAD              , 0.641950 ,   0.641479 , 0.642104 ,  0.032722 ,    0.032716 ,  0.032731 ,      0.081839 ,        Not run
