Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281118 ,   1.282934 , 1.277346 ,  0.006804 ,    0.006888 ,  0.006763 ,       Not run ,        Not run
Apps_ENERGY               , 1.342098 ,   1.338945 , 1.340240 ,  0.037852 ,     Not run ,  0.037812 ,       Not run ,        Not run
Apps_FIR                  , 1.539043 ,   1.539067 , 1.419740 ,  0.004156 ,     Not run ,  0.004371 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.023772 ,   0.031622 , 0.035389 ,  0.037111 ,     Not run ,  0.036637 ,       Not run ,        Not run
Apps_LTIMES               , 1.711207 ,   1.711161 , 1.814966 ,  0.015434 ,    0.019870 ,  0.020317 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707372 ,   1.708638 , 1.814707 ,  0.015451 ,    0.019868 ,  0.020285 ,       Not run ,        Not run
Apps_PRESSURE             , 1.595377 ,   1.593042 , 1.590137 ,  0.046902 ,     Not run ,  0.047226 ,       Not run ,        Not run
Apps_VOL3D                , 1.635128 ,   1.635134 , 1.650957 ,  0.006715 ,     Not run ,  0.005344 ,       Not run ,        Not run
Basic_DAXPY               , 0.283139 ,   0.290773 , 0.294661 ,  0.016366 ,    0.016371 ,  0.016385 ,      0.041386 ,        Not run
Basic_IF_QUAD             , 1.886930 ,   1.875822 , 1.895863 ,  0.012132 ,    0.014080 ,  0.014125 ,      0.022177 ,        Not run
Basic_INIT3               , 0.560025 ,   0.560024 , 0.560099 ,  0.027027 ,    0.026972 ,  0.026991 ,      0.052639 ,        Not run
Basic_INIT_VIEW1D         , 1.850455 ,   1.850544 , 1.850610 ,  0.030589 ,    0.030561 ,  0.030687 ,      0.190729 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719681 ,   1.719638 , 3.612396 ,  0.030539 ,    0.030661 ,  0.030761 ,      0.186249 ,        Not run
Basic_MULADDSUB           , 0.416464 ,   0.415754 , 0.416164 ,  0.018872 ,    0.022367 ,  0.022288 ,      0.036937 ,        Not run
Basic_NESTED_INIT         , 0.968097 ,   1.022755 , 0.975981 ,  0.018261 ,    0.018354 ,  0.018331 ,      0.077360 ,        Not run
Basic_PI_ATOMIC           , 0.119441 ,   0.119496 , 0.300874 ,  0.105613 ,    0.105230 ,  0.105229 ,      0.124188 ,        Not run
Basic_REDUCE3_INT         , 0.019005 ,   0.019007 , 0.186096 ,  0.005048 ,     Not run ,  0.008383 ,      0.003796 ,        Not run
Basic_TRAP_INT            , 0.271704 ,   0.271686 , 0.271692 ,  0.002365 ,     Not run ,  0.001532 ,      0.003587 ,        Not run
Lcals_DIFF_PREDICT        , 0.809309 ,   0.809206 , 0.708981 ,  0.051273 ,     Not run ,  0.051591 ,      0.077203 ,        Not run
Lcals_EOS                 , 0.983211 ,   0.984543 , 0.986288 ,  0.021880 ,     Not run ,  0.021889 ,      0.047002 ,        Not run
Lcals_FIRST_DIFF          , 1.086717 ,   1.105332 , 1.108086 ,  0.047188 ,     Not run ,  0.047208 ,      0.148698 ,        Not run
Lcals_FIRST_MIN           , 0.081302 ,   0.075849 , 0.094464 ,  0.006229 ,     Not run ,  0.003544 ,      0.009582 ,        Not run
Lcals_FIRST_SUM           , 1.089164 ,   1.102652 , 1.105571 ,  0.047189 ,     Not run ,  0.049582 ,      0.148265 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.252082 ,   1.251988 , 1.252102 ,  0.051790 ,     Not run ,  0.046439 ,      0.097547 ,        Not run
Lcals_HYDRO_1D            , 0.862049 ,   0.863144 , 0.863094 ,  0.032748 ,     Not run ,  0.032739 ,      0.082016 ,        Not run
Lcals_HYDRO_2D            , 1.397097 ,   1.397187 , 1.409146 ,  0.022298 ,     Not run ,  0.024400 ,      0.038789 ,        Not run
Lcals_INT_PREDICT         , 1.168941 ,   1.167742 , 1.169013 ,  0.045034 ,     Not run ,  0.045166 ,      0.064432 ,        Not run
Lcals_PLANCKIAN           , 1.341517 ,   1.341526 , 1.341615 ,  0.002695 ,     Not run ,  0.002670 ,      0.005257 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.936175 ,   0.935950 , 0.936045 ,  0.043280 ,     Not run ,  0.043382 ,      0.094031 ,        Not run
Stream_ADD                , 0.679214 ,   0.679706 , 0.678996 ,  0.032593 ,    0.032629 ,  0.032639 ,      0.082066 ,        Not run
Stream_COPY               , 1.203784 ,   1.201616 , 0.815899 ,  0.042159 ,    0.042135 ,  0.042176 ,      0.133347 ,        Not run
Stream_DOT                , 3.291899 ,   3.291487 , 3.302464 ,  0.104246 ,     Not run ,  0.080329 ,      0.181802 ,        Not run
Stream_MUL                , 0.955703 ,   0.961934 , 0.963958 ,  0.042178 ,    0.042268 ,  0.042292 ,      0.133360 ,        Not run
Stream_TRIAD              , 0.644281 ,   0.643807 , 0.644513 ,  0.032642 ,    0.032679 ,  0.032645 ,      0.081566 ,        Not run
