Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.002 ,   189.389 ,     191.052 ,   190.110 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      0.999 ,    1.000 ,    35.374 ,     Not run ,    35.452 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.001 ,    1.085 ,   370.509 ,     Not run ,   355.817 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.984 ,    0.945 ,     0.592 ,     Not run ,     0.603 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.000 ,    0.942 ,   110.940 ,      86.133 ,    84.260 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      0.999 ,    0.942 ,   110.621 ,      85.985 ,    84.229 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.002 ,    1.002 ,    33.586 ,     Not run ,    33.369 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.991 ,   259.041 ,     Not run ,   305.254 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.978 ,    0.966 ,    17.285 ,      17.252 ,    17.263 ,         6.988 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.006 ,    0.994 ,   156.878 ,     135.406 ,   135.268 ,        86.171 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    20.797 ,      20.819 ,    20.805 ,        10.660 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.001 ,    1.001 ,    60.681 ,      60.721 ,    60.385 ,        10.071 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    56.457 ,      56.248 ,    55.920 ,         9.345 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      0.998 ,    1.002 ,    22.737 ,      19.200 ,    19.016 ,        11.602 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.947 ,    0.992 ,    55.705 ,      55.524 ,    55.345 ,        12.932 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.136 ,       1.136 ,     1.136 ,         0.967 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.984 ,     Not run ,     2.293 ,         5.088 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   118.481 ,     Not run ,   183.794 ,        77.501 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.000 ,    1.141 ,    15.807 ,     Not run ,    15.723 ,        10.537 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.999 ,    0.999 ,    45.152 ,     Not run ,    45.014 ,        21.145 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.975 ,    0.970 ,    23.095 ,     Not run ,    23.090 ,         7.468 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.061 ,    0.842 ,    12.968 ,     Not run ,    22.692 ,         8.516 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.983 ,    0.981 ,    23.343 ,     Not run ,    22.200 ,         7.499 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.520 ,     Not run ,    27.217 ,        13.124 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.999 ,    0.999 ,    26.344 ,     Not run ,    26.299 ,        10.719 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.000 ,    0.991 ,    62.925 ,     Not run ,    57.980 ,        36.508 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.000 ,    1.000 ,    26.450 ,     Not run ,    26.436 ,        18.572 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   499.090 ,     Not run ,   502.180 ,       255.893 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    22.309 ,     Not run ,    22.216 ,        10.444 ,        Not run
Stream_ADD                ,    1.000 ,      0.993 ,    0.989 ,    20.234 ,      20.186 ,    20.194 ,         8.114 ,        Not run
Stream_COPY               ,    1.000 ,      0.996 ,    1.239 ,    28.628 ,      28.636 ,    28.610 ,         9.126 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.991 ,    33.061 ,     Not run ,    41.315 ,        18.330 ,        Not run
Stream_MUL                ,    1.000 ,      0.982 ,    0.979 ,    22.551 ,      22.497 ,    22.473 ,         7.212 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.997 ,    0.995 ,    20.327 ,      20.355 ,    20.335 ,         8.268 ,        Not run
