Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281300 ,   1.280961 , 1.280026 ,  0.006895 ,    0.006858 ,  0.006845 ,       Not run ,        Not run
Apps_ENERGY               , 1.352684 ,   1.355146 , 1.358007 ,  0.037809 ,     Not run ,  0.037896 ,       Not run ,        Not run
Apps_FIR                  , 1.540253 ,   1.539593 , 1.420103 ,  0.004159 ,     Not run ,  0.004357 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.032529 ,   0.025175 , 0.026796 ,  0.034290 ,     Not run ,  0.032948 ,       Not run ,        Not run
Apps_LTIMES               , 1.710060 ,   1.711989 , 1.815911 ,  0.015436 ,    0.019867 ,  0.020310 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707627 ,   1.707990 , 1.815407 ,  0.015433 ,    0.019857 ,  0.020267 ,       Not run ,        Not run
Apps_PRESSURE             , 1.600275 ,   1.598139 , 1.598029 ,  0.047125 ,     Not run ,  0.047168 ,       Not run ,        Not run
Apps_VOL3D                , 1.634931 ,   1.635231 , 1.649857 ,  0.006372 ,     Not run ,  0.005304 ,       Not run ,        Not run
Basic_DAXPY               , 0.283361 ,   0.286679 , 0.287798 ,  0.016382 ,    0.016404 ,  0.016409 ,      0.040512 ,        Not run
Basic_IF_QUAD             , 1.884801 ,   1.876176 , 1.890520 ,  0.012116 ,    0.014123 ,  0.014266 ,      0.021876 ,        Not run
Basic_INIT3               , 0.558591 ,   0.558546 , 0.558698 ,  0.026660 ,    0.026858 ,  0.026653 ,      0.051857 ,        Not run
Basic_INIT_VIEW1D         , 1.850087 ,   1.849962 , 1.850163 ,  0.030554 ,    0.030531 ,  0.030690 ,      0.182329 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719199 ,   1.719210 , 3.611756 ,  0.030511 ,    0.030619 ,  0.030773 ,      0.183188 ,        Not run
Basic_MULADDSUB           , 0.414559 ,   0.415125 , 0.413442 ,  0.018711 ,    0.021956 ,  0.022143 ,      0.036287 ,        Not run
Basic_NESTED_INIT         , 0.967665 ,   1.022325 , 0.975627 ,  0.017354 ,    0.017444 ,  0.017430 ,      0.074303 ,        Not run
Basic_PI_ATOMIC           , 0.119428 ,   0.119435 , 0.300860 ,  0.105072 ,    0.105042 ,  0.105101 ,      0.123390 ,        Not run
Basic_REDUCE3_INT         , 0.019012 ,   0.019007 , 0.185950 ,  0.004590 ,     Not run ,  0.008336 ,      0.003731 ,        Not run
Basic_TRAP_INT            , 0.271708 ,   0.271693 , 0.271712 ,  0.002227 ,     Not run ,  0.001454 ,      0.003478 ,        Not run
Lcals_DIFF_PREDICT        , 0.809338 ,   0.808957 , 0.707986 ,  0.051325 ,     Not run ,  0.051548 ,      0.076915 ,        Not run
Lcals_EOS                 , 0.983327 ,   0.984605 , 0.984519 ,  0.021785 ,     Not run ,  0.021754 ,      0.046356 ,        Not run
Lcals_FIRST_DIFF          , 1.091767 ,   1.097459 , 1.099276 ,  0.047162 ,     Not run ,  0.047181 ,      0.146054 ,        Not run
Lcals_FIRST_MIN           , 0.075800 ,   0.077641 , 0.094018 ,  0.005965 ,     Not run ,  0.003395 ,      0.009418 ,        Not run
Lcals_FIRST_SUM           , 1.091508 ,   1.096373 , 1.095574 ,  0.047147 ,     Not run ,  0.049630 ,      0.145574 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.261253 ,   1.253386 , 1.253401 ,  0.051473 ,     Not run ,  0.046298 ,      0.095666 ,        Not run
Lcals_HYDRO_1D            , 0.861471 ,   0.862531 , 0.862686 ,  0.032647 ,     Not run ,  0.032575 ,      0.080151 ,        Not run
Lcals_HYDRO_2D            , 1.399618 ,   1.398713 , 1.410618 ,  0.022315 ,     Not run ,  0.024408 ,      0.038267 ,        Not run
Lcals_INT_PREDICT         , 1.169097 ,   1.166894 , 1.169265 ,  0.045060 ,     Not run ,  0.045002 ,      0.063798 ,        Not run
Lcals_PLANCKIAN           , 1.343071 ,   1.341551 , 1.341518 ,  0.002686 ,     Not run ,  0.002662 ,      0.005217 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.933445 ,   0.933388 , 0.933360 ,  0.043376 ,     Not run ,  0.043557 ,      0.092397 ,        Not run
Stream_ADD                , 0.688390 ,   0.688848 , 0.688634 ,  0.032633 ,    0.032675 ,  0.032718 ,      0.080764 ,        Not run
Stream_COPY               , 1.199627 ,   1.200656 , 0.830570 ,  0.042145 ,    0.042153 ,  0.042156 ,      0.131418 ,        Not run
Stream_DOT                , 3.291232 ,   3.290567 , 3.323769 ,  0.097201 ,     Not run ,  0.078565 ,      0.178344 ,        Not run
Stream_MUL                , 0.947373 ,   0.953471 , 0.953127 ,  0.042096 ,    0.042179 ,  0.042221 ,      0.130645 ,        Not run
Stream_TRIAD              , 0.641380 ,   0.641167 , 0.641399 ,  0.032736 ,    0.032752 ,  0.032760 ,      0.080482 ,        Not run
