Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , RAJA_WORKGROUP_CUDA , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.000 ,    0.397 ,     0.210 ,       0.210 ,     0.205 ,             Not run ,         0.038 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.000 ,    1.003 ,    10.832 ,      11.748 ,    11.870 ,             Not run ,         7.272 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      0.996 ,    0.992 ,   214.389 ,     199.945 ,   197.761 ,             Not run ,       111.522 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    0.999 ,    18.142 ,      18.274 ,    18.053 ,             Not run ,         8.531 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    77.972 ,      77.932 ,    78.029 ,             Not run ,        32.082 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    72.519 ,      72.486 ,    72.401 ,             Not run ,        29.808 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.000 ,    0.999 ,    25.593 ,      25.856 ,    25.563 ,             Not run ,        11.810 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.000 ,    0.997 ,   124.317 ,     124.267 ,   124.363 ,             Not run ,        39.993 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.104 ,     4.268 ,     Not run ,     3.864 ,             Not run ,        12.730 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,    20.379 ,     Not run ,    34.876 ,             Not run ,        24.877 ,        Not run
Stream_ADD                ,    1.000 ,      1.001 ,    0.999 ,    24.632 ,      24.572 ,    24.596 ,             Not run ,        24.305 ,        Not run
Stream_COPY               ,    1.000 ,      0.999 ,    1.425 ,    33.866 ,      33.887 ,    33.857 ,             Not run ,        29.372 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    1.000 ,    36.283 ,     Not run ,    46.728 ,             Not run ,        38.319 ,        Not run
Stream_MUL                ,    1.000 ,      0.985 ,    0.982 ,    26.926 ,      26.854 ,    26.844 ,             Not run ,        24.165 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.999 ,    0.998 ,    22.515 ,      22.676 ,    22.532 ,             Not run ,        22.500 ,        Not run
