Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.282308 ,   1.282071 , 1.280572 ,  0.006815 ,    0.006846 ,  0.006786 ,       Not run ,        Not run
Apps_ENERGY               , 1.342023 ,   1.341957 , 1.341923 ,  0.037832 ,     Not run ,  0.037770 ,       Not run ,        Not run
Apps_FIR                  , 1.539192 ,   1.539175 , 1.420906 ,  0.004134 ,     Not run ,  0.004348 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.032159 ,   0.034617 , 0.036006 ,  0.037014 ,     Not run ,  0.036721 ,       Not run ,        Not run
Apps_LTIMES               , 1.708722 ,   1.711398 , 1.814017 ,  0.015424 ,    0.019861 ,  0.020304 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707311 ,   1.708523 , 1.815150 ,  0.015426 ,    0.019855 ,  0.020268 ,       Not run ,        Not run
Apps_PRESSURE             , 1.580431 ,   1.580738 , 1.582214 ,  0.046832 ,     Not run ,  0.047070 ,       Not run ,        Not run
Apps_VOL3D                , 1.635106 ,   1.635286 , 1.648304 ,  0.006497 ,     Not run ,  0.005395 ,       Not run ,        Not run
Basic_DAXPY               , 0.289213 ,   0.295414 , 0.296162 ,  0.016344 ,    0.016360 ,  0.016354 ,      0.041209 ,        Not run
Basic_IF_QUAD             , 1.890048 ,   1.877874 , 1.899082 ,  0.012131 ,    0.014275 ,  0.014272 ,      0.022199 ,        Not run
Basic_INIT3               , 0.560260 ,   0.560104 , 0.560229 ,  0.027187 ,    0.027164 ,  0.027157 ,      0.052839 ,        Not run
Basic_INIT_VIEW1D         , 1.850093 ,   1.849938 , 1.850146 ,  0.030449 ,    0.030435 ,  0.030292 ,      0.187688 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719130 ,   1.719201 , 3.611709 ,  0.030394 ,    0.030513 ,  0.030574 ,      0.186860 ,        Not run
Basic_MULADDSUB           , 0.415671 ,   0.414677 , 0.414602 ,  0.019008 ,    0.022396 ,  0.022466 ,      0.037236 ,        Not run
Basic_NESTED_INIT         , 0.968764 ,   1.022321 , 0.975621 ,  0.018261 ,    0.018326 ,  0.018325 ,      0.077302 ,        Not run
Basic_PI_ATOMIC           , 0.119424 ,   0.119416 , 0.300857 ,  0.110940 ,    0.107049 ,  0.105210 ,      0.124086 ,        Not run
Basic_REDUCE3_INT         , 0.019006 ,   0.019009 , 0.186113 ,  0.005052 ,     Not run ,  0.008294 ,      0.003784 ,        Not run
Basic_TRAP_INT            , 0.271710 ,   0.271684 , 0.271740 ,  0.002356 ,     Not run ,  0.001532 ,      0.003575 ,        Not run
Lcals_DIFF_PREDICT        , 0.810206 ,   0.810989 , 0.710538 ,  0.051303 ,     Not run ,  0.051396 ,      0.077060 ,        Not run
Lcals_EOS                 , 0.983796 ,   0.984242 , 0.984351 ,  0.021846 ,     Not run ,  0.021833 ,      0.046985 ,        Not run
Lcals_FIRST_DIFF          , 1.102494 ,   1.113518 , 1.113453 ,  0.047096 ,     Not run ,  0.047074 ,      0.148127 ,        Not run
Lcals_FIRST_MIN           , 0.076352 ,   0.075783 , 0.094303 ,  0.006164 ,     Not run ,  0.003539 ,      0.009603 ,        Not run
Lcals_FIRST_SUM           , 1.105596 ,   1.111026 , 1.112080 ,  0.047066 ,     Not run ,  0.049462 ,      0.147810 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.251604 ,   1.251802 , 1.251776 ,  0.051620 ,     Not run ,  0.046261 ,      0.097284 ,        Not run
Lcals_HYDRO_1D            , 0.862065 ,   0.862865 , 0.863079 ,  0.032749 ,     Not run ,  0.032701 ,      0.081938 ,        Not run
Lcals_HYDRO_2D            , 1.404877 ,   1.404479 , 1.417499 ,  0.022289 ,     Not run ,  0.024144 ,      0.038764 ,        Not run
Lcals_INT_PREDICT         , 1.170078 ,   1.168406 , 1.170042 ,  0.045004 ,     Not run ,  0.044993 ,      0.064127 ,        Not run
Lcals_PLANCKIAN           , 1.341783 ,   1.341736 , 1.341735 ,  0.002668 ,     Not run ,  0.002665 ,      0.005275 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.931849 ,   0.931808 , 0.931568 ,  0.043238 ,     Not run ,  0.043535 ,      0.093778 ,        Not run
Stream_ADD                , 0.662181 ,   0.662253 , 0.662833 ,  0.032482 ,    0.032528 ,  0.032534 ,      0.082112 ,        Not run
Stream_COPY               , 1.200619 ,   1.201833 , 0.845835 ,  0.042117 ,    0.042106 ,  0.042081 ,      0.133102 ,        Not run
Stream_DOT                , 3.292356 ,   3.291029 , 3.323059 ,  0.102395 ,     Not run ,  0.080476 ,      0.181924 ,        Not run
Stream_MUL                , 0.959161 ,   0.962384 , 0.962773 ,  0.042085 ,    0.042188 ,  0.042175 ,      0.132832 ,        Not run
Stream_TRIAD              , 0.643744 ,   0.643643 , 0.645675 ,  0.032554 ,    0.032537 ,  0.032549 ,      0.081621 ,        Not run
