Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.280991 ,   1.282653 , 1.277112 ,  0.006796 ,    0.006773 ,  0.006775 ,       Not run ,        Not run
Apps_ENERGY               , 1.333759 ,   1.330891 , 1.334296 ,  0.037756 ,     Not run ,  0.037724 ,       Not run ,        Not run
Apps_FIR                  , 1.539124 ,   1.540322 , 1.419934 ,  0.004152 ,     Not run ,  0.004370 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.024142 ,   0.039030 , 0.040541 ,  0.035745 ,     Not run ,  0.035541 ,       Not run ,        Not run
Apps_LTIMES               , 1.710722 ,   1.714007 , 1.814866 ,  0.015426 ,    0.019866 ,  0.020313 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707747 ,   1.708905 , 1.815863 ,  0.015429 ,    0.019867 ,  0.020276 ,       Not run ,        Not run
Apps_PRESSURE             , 1.588081 ,   1.587696 , 1.587303 ,  0.046797 ,     Not run ,  0.046886 ,       Not run ,        Not run
Apps_VOL3D                , 1.634956 ,   1.636987 , 1.648158 ,  0.006395 ,     Not run ,  0.005290 ,       Not run ,        Not run
Basic_DAXPY               , 0.288365 ,   0.297810 , 0.300144 ,  0.016299 ,    0.016303 ,  0.016318 ,      0.040287 ,        Not run
Basic_IF_QUAD             , 1.883889 ,   1.874823 , 1.891551 ,  0.011714 ,    0.013822 ,  0.013919 ,      0.021852 ,        Not run
Basic_INIT3               , 0.538360 ,   0.539047 , 0.539215 ,  0.026937 ,    0.026981 ,  0.026927 ,      0.051994 ,        Not run
Basic_INIT_VIEW1D         , 1.851415 ,   1.850091 , 1.850081 ,  0.029952 ,    0.029950 ,  0.030098 ,      0.182182 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719291 ,   1.719173 , 3.611794 ,  0.029606 ,    0.029694 ,  0.029838 ,      0.179899 ,        Not run
Basic_MULADDSUB           , 0.408521 ,   0.409567 , 0.407814 ,  0.018884 ,    0.022971 ,  0.023026 ,      0.036712 ,        Not run
Basic_NESTED_INIT         , 0.967598 ,   1.024624 , 0.975808 ,  0.019930 ,    0.020191 ,  0.020200 ,      0.079731 ,        Not run
Basic_PI_ATOMIC           , 0.119425 ,   0.119404 , 0.300884 ,  0.121296 ,    0.112757 ,  0.109183 ,      0.123704 ,        Not run
Basic_REDUCE3_INT         , 0.019010 ,   0.019006 , 0.186133 ,  0.004805 ,     Not run ,  0.008269 ,      0.003761 ,        Not run
Basic_TRAP_INT            , 0.271710 ,   0.271681 , 0.271709 ,  0.002298 ,     Not run ,  0.001490 ,      0.003527 ,        Not run
Lcals_DIFF_PREDICT        , 0.809681 ,   0.809148 , 0.708191 ,  0.051634 ,     Not run ,  0.051858 ,      0.078026 ,        Not run
Lcals_EOS                 , 0.983290 ,   0.985835 , 0.986736 ,  0.021846 ,     Not run ,  0.021837 ,      0.046548 ,        Not run
Lcals_FIRST_DIFF          , 1.098869 ,   1.116415 , 1.118975 ,  0.046370 ,     Not run ,  0.046405 ,      0.146123 ,        Not run
Lcals_FIRST_MIN           , 0.077599 ,   0.075786 , 0.096766 ,  0.006227 ,     Not run ,  0.003552 ,      0.009455 ,        Not run
Lcals_FIRST_SUM           , 1.107764 ,   1.115000 , 1.115270 ,  0.046350 ,     Not run ,  0.048746 ,      0.146984 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.242641 ,   1.244309 , 1.241277 ,  0.051608 ,     Not run ,  0.046296 ,      0.096271 ,        Not run
Lcals_HYDRO_1D            , 0.861290 ,   0.862375 , 0.862412 ,  0.032591 ,     Not run ,  0.032600 ,      0.081049 ,        Not run
Lcals_HYDRO_2D            , 1.398354 ,   1.397439 , 1.410106 ,  0.022282 ,     Not run ,  0.024310 ,      0.037909 ,        Not run
Lcals_INT_PREDICT         , 1.153016 ,   1.154671 , 1.154309 ,  0.045106 ,     Not run ,  0.045073 ,      0.064058 ,        Not run
Lcals_PLANCKIAN           , 1.345141 ,   1.345539 , 1.345529 ,  0.002645 ,     Not run ,  0.002634 ,      0.005194 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.905989 ,   0.904372 , 0.904484 ,  0.043488 ,     Not run ,  0.043603 ,      0.092991 ,        Not run
Stream_ADD                , 0.662397 ,   0.662783 , 0.662970 ,  0.032456 ,    0.032476 ,  0.032514 ,      0.081183 ,        Not run
Stream_COPY               , 1.200775 ,   1.204200 , 0.852391 ,  0.042005 ,    0.042013 ,  0.042010 ,      0.134347 ,        Not run
Stream_DOT                , 3.293160 ,   3.292201 , 3.302027 ,  0.103446 ,     Not run ,  0.080752 ,      0.179800 ,        Not run
Stream_MUL                , 0.959778 ,   0.965070 , 0.966123 ,  0.041439 ,    0.041510 ,  0.041551 ,      0.131506 ,        Not run
Stream_TRIAD              , 0.627281 ,   0.627503 , 0.628087 ,  0.032553 ,    0.032481 ,  0.032587 ,      0.081032 ,        Not run
