Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281179 ,   1.281027 , 1.279518 ,  0.006807 ,    0.006862 ,  0.006808 ,       Not run ,        Not run
Apps_ENERGY               , 1.339903 ,   1.340033 , 1.340176 ,  0.037766 ,     Not run ,  0.037818 ,       Not run ,        Not run
Apps_FIR                  , 1.539079 ,   1.539080 , 1.418239 ,  0.004155 ,     Not run ,  0.004371 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.023961 ,   0.034928 , 0.036337 ,  0.037201 ,     Not run ,  0.036687 ,       Not run ,        Not run
Apps_LTIMES               , 1.708310 ,   1.711028 , 1.813970 ,  0.015427 ,    0.019861 ,  0.020307 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.709822 ,   1.709990 , 1.816151 ,  0.015433 ,    0.019861 ,  0.020271 ,       Not run ,        Not run
Apps_PRESSURE             , 1.603412 ,   1.602869 , 1.596066 ,  0.046822 ,     Not run ,  0.047361 ,       Not run ,        Not run
Apps_VOL3D                , 1.637011 ,   1.636950 , 1.648423 ,  0.006471 ,     Not run ,  0.005294 ,       Not run ,        Not run
Basic_DAXPY               , 0.289270 ,   0.296401 , 0.298272 ,  0.016349 ,    0.016374 ,  0.016395 ,      0.041314 ,        Not run
Basic_IF_QUAD             , 1.885284 ,   1.876842 , 1.894744 ,  0.012213 ,    0.014201 ,  0.014261 ,      0.022182 ,        Not run
Basic_INIT3               , 0.559859 ,   0.559926 , 0.560046 ,  0.027033 ,    0.027126 ,  0.027038 ,      0.052938 ,        Not run
Basic_INIT_VIEW1D         , 1.850076 ,   1.850150 , 1.850230 ,  0.030465 ,    0.030460 ,  0.030647 ,      0.190174 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719310 ,   1.719245 , 3.611875 ,  0.030436 ,    0.030532 ,  0.030715 ,      0.186730 ,        Not run
Basic_MULADDSUB           , 0.415252 ,   0.414251 , 0.414142 ,  0.018963 ,    0.022422 ,  0.022349 ,      0.037033 ,        Not run
Basic_NESTED_INIT         , 0.968893 ,   1.022298 , 0.975648 ,  0.018265 ,    0.018342 ,  0.018393 ,      0.077706 ,        Not run
Basic_PI_ATOMIC           , 0.119434 ,   0.119404 , 0.300884 ,  0.110949 ,    0.106690 ,  0.105218 ,      0.124157 ,        Not run
Basic_REDUCE3_INT         , 0.019012 ,   0.019012 , 0.186095 ,  0.005061 ,     Not run ,  0.008508 ,      0.003789 ,        Not run
Basic_TRAP_INT            , 0.271687 ,   0.271676 , 0.271694 ,  0.002375 ,     Not run ,  0.001538 ,      0.003574 ,        Not run
Lcals_DIFF_PREDICT        , 0.811259 ,   0.810946 , 0.710504 ,  0.051781 ,     Not run ,  0.051998 ,      0.078344 ,        Not run
Lcals_EOS                 , 0.983461 ,   0.984770 , 0.984752 ,  0.021785 ,     Not run ,  0.021742 ,      0.046954 ,        Not run
Lcals_FIRST_DIFF          , 1.100467 ,   1.115414 , 1.117590 ,  0.047054 ,     Not run ,  0.047068 ,      0.148399 ,        Not run
Lcals_FIRST_MIN           , 0.077244 ,   0.075936 , 0.094680 ,  0.006219 ,     Not run ,  0.003567 ,      0.009589 ,        Not run
Lcals_FIRST_SUM           , 1.102898 ,   1.114188 , 1.115557 ,  0.047043 ,     Not run ,  0.049551 ,      0.148222 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.252336 ,   1.252379 , 1.252487 ,  0.051494 ,     Not run ,  0.046288 ,      0.097401 ,        Not run
Lcals_HYDRO_1D            , 0.862550 ,   0.863507 , 0.863552 ,  0.032756 ,     Not run ,  0.032834 ,      0.081604 ,        Not run
Lcals_HYDRO_2D            , 1.409138 ,   1.408816 , 1.421393 ,  0.022225 ,     Not run ,  0.024198 ,      0.038501 ,        Not run
Lcals_INT_PREDICT         , 1.168238 ,   1.168282 , 1.168820 ,  0.045062 ,     Not run ,  0.045065 ,      0.064302 ,        Not run
Lcals_PLANCKIAN           , 1.341632 ,   1.341620 , 1.341586 ,  0.002656 ,     Not run ,  0.002663 ,      0.005263 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.934868 ,   0.934254 , 0.934562 ,  0.043335 ,     Not run ,  0.043722 ,      0.093868 ,        Not run
Stream_ADD                , 0.693725 ,   0.694799 , 0.694651 ,  0.032553 ,    0.032608 ,  0.032655 ,      0.082252 ,        Not run
Stream_COPY               , 1.201330 ,   1.203102 , 0.836957 ,  0.042123 ,    0.042126 ,  0.042142 ,      0.133262 ,        Not run
Stream_DOT                , 3.292281 ,   3.291359 , 3.321973 ,  0.105325 ,     Not run ,  0.080740 ,      0.182137 ,        Not run
Stream_MUL                , 0.963957 ,   0.977376 , 0.977883 ,  0.042151 ,    0.042240 ,  0.042277 ,      0.133180 ,        Not run
Stream_TRIAD              , 0.645922 ,   0.647474 , 0.646760 ,  0.032504 ,    0.032499 ,  0.032513 ,      0.081808 ,        Not run
