Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.926512 ,    Not run , 2.023457 ,   Not run ,     Not run ,  0.021262 ,      0.086169 ,        Not run
Algorithm_SORTPAIRS       , 2.019557 ,    Not run , 2.167817 ,   Not run ,     Not run ,  0.023162 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.282288 ,   1.281521 , 1.279883 ,  0.006772 ,    0.006719 ,  0.006756 ,      0.066014 ,        Not run
Apps_ENERGY               , 1.350211 ,   1.349932 , 1.348390 ,  0.037759 ,     Not run ,  0.037789 ,      0.126764 ,        Not run
Apps_FIR                  , 1.539442 ,   1.557662 , 1.421107 ,  0.004156 ,     Not run ,  0.004355 ,      0.022766 ,        Not run
Apps_HALOEXCHANGE         , 0.023689 ,   0.025103 , 0.026118 ,  0.039876 ,     Not run ,  0.039315 ,      1.096844 ,        Not run
Apps_LTIMES               , 1.707466 ,   1.706792 , 1.824968 ,  0.013574 ,    0.015968 ,  0.016361 ,      0.026211 ,        Not run
Apps_LTIMES_NOVIEW        , 1.708430 ,   1.707328 , 1.804410 ,  0.013576 ,    0.015906 ,  0.016410 ,       Not run ,        Not run
Apps_PRESSURE             , 1.582432 ,   1.582631 , 1.583899 ,  0.046809 ,     Not run ,  0.047073 ,      0.204174 ,        Not run
Apps_VOL3D                , 1.636834 ,   1.635778 , 1.648356 ,  0.006356 ,     Not run ,  0.005362 ,      0.018579 ,        Not run
Basic_DAXPY               , 0.287736 ,   0.295595 , 0.297334 ,  0.016290 ,    0.016320 ,  0.016329 ,      0.070167 ,        Not run
Basic_IF_QUAD             , 1.849696 ,   1.884797 , 1.878961 ,  0.011761 ,    0.014024 ,  0.013951 ,      0.032037 ,        Not run
Basic_INIT3               , 0.576793 ,   0.577030 , 0.576938 ,  0.026948 ,    0.027060 ,  0.026937 ,      0.080609 ,        Not run
Basic_INIT_VIEW1D         , 1.849970 ,   1.850015 , 1.850131 ,  0.030518 ,    0.030496 ,  0.030670 ,      0.350177 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719226 ,   1.719203 , 3.610083 ,  0.029907 ,    0.030015 ,  0.030143 ,      0.349108 ,        Not run
Basic_MULADDSUB           , 0.422295 ,   0.421156 , 0.421347 ,  0.018930 ,    0.023101 ,  0.023075 ,      0.056651 ,        Not run
Basic_NESTED_INIT         , 1.022316 ,   1.022283 , 0.969063 ,  0.011923 ,    0.011958 ,  0.012945 ,      0.140208 ,        Not run
Basic_PI_ATOMIC           , 0.119413 ,   0.119432 , 0.300905 ,  0.110739 ,    0.110735 ,  0.105382 ,      0.160343 ,        Not run
Basic_REDUCE3_INT         , 0.019008 ,   0.019007 , 0.181482 ,  0.002141 ,     Not run ,  0.002584 ,      0.010340 ,        Not run
Basic_TRAP_INT            , 0.271699 ,   0.271693 , 0.271665 ,  0.002363 ,     Not run ,  0.001517 ,      0.010147 ,        Not run
Lcals_DIFF_PREDICT        , 0.810828 ,   0.811193 , 0.712258 ,  0.051554 ,     Not run ,  0.051412 ,      0.081272 ,        Not run
Lcals_EOS                 , 0.983327 ,   0.984836 , 0.984612 ,  0.021761 ,     Not run ,  0.021799 ,      0.074814 ,        Not run
Lcals_FIRST_DIFF          , 1.095758 ,   1.113196 , 1.116652 ,  0.046294 ,     Not run ,  0.046337 ,      0.280508 ,        Not run
Lcals_FIRST_MIN           , 0.075792 ,   0.075773 , 0.094104 ,  0.006359 ,     Not run ,  0.003514 ,      0.022697 ,        Not run
Lcals_FIRST_SUM           , 1.094720 ,   1.110422 , 1.115869 ,  0.047000 ,     Not run ,  0.049349 ,      0.281354 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.263210 ,   1.263147 , 1.263077 ,  0.051676 ,     Not run ,  0.046669 ,      0.151193 ,        Not run
Lcals_HYDRO_1D            , 0.862742 ,   0.862137 , 0.864044 ,  0.032610 ,     Not run ,  0.032612 ,      0.140890 ,        Not run
Lcals_HYDRO_2D            , 1.423969 ,   1.426121 , 1.422590 ,  0.022222 ,     Not run ,  0.022511 ,      0.055253 ,        Not run
Lcals_INT_PREDICT         , 1.186055 ,   1.185196 , 1.183738 ,  0.045009 ,     Not run ,  0.045037 ,      0.087044 ,        Not run
Lcals_PLANCKIAN           , 1.346511 ,   1.346527 , 1.346443 ,  0.002649 ,     Not run ,  0.002636 ,      0.008075 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.959748 ,   0.959694 , 0.960124 ,  0.043276 ,     Not run ,  0.043548 ,      0.149080 ,        Not run
Stream_ADD                , 0.712961 ,   0.713662 , 0.713249 ,  0.032522 ,    0.032551 ,  0.032558 ,      0.140700 ,        Not run
Stream_COPY               , 1.200938 ,   1.202451 , 0.839596 ,  0.041364 ,    0.041382 ,  0.041378 ,      0.251949 ,        Not run
Stream_DOT                , 3.291712 ,   3.292399 , 3.347510 ,  0.103650 ,     Not run ,  0.079969 ,      0.440272 ,        Not run
Stream_MUL                , 0.946114 ,   0.968289 , 0.973425 ,  0.042008 ,    0.042106 ,  0.042052 ,      0.252470 ,        Not run
Stream_TRIAD              , 0.659927 ,   0.660377 , 0.660493 ,  0.032512 ,    0.032524 ,  0.032517 ,      0.140950 ,        Not run
