Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.282699 ,   1.282714 , 1.280318 ,  0.006760 ,    0.006761 ,  0.006753 ,       Not run ,        Not run
Apps_ENERGY               , 1.351409 ,   1.351038 , 1.346390 ,  0.037768 ,     Not run ,  0.037680 ,       Not run ,        Not run
Apps_FIR                  , 1.540396 ,   2.212131 , 2.199888 ,  0.004164 ,     Not run ,  0.004353 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.041596 ,   0.042995 , 0.043934 ,  0.043990 ,     Not run ,  0.044333 ,       Not run ,        Not run
Apps_LTIMES               , 1.810260 ,   1.712113 , 1.816697 ,  0.015434 ,    0.019863 ,  0.020314 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708962 ,   1.709581 , 1.815635 ,  0.015428 ,    0.019860 ,  0.020271 ,       Not run ,        Not run
Apps_PRESSURE             , 1.575878 ,   1.575949 , 1.576017 ,  0.046960 ,     Not run ,  0.046987 ,       Not run ,        Not run
Apps_VOL3D                , 1.634918 ,   1.635475 , 1.651001 ,  0.006428 ,     Not run ,  0.005406 ,       Not run ,        Not run
Basic_DAXPY               , 0.283657 ,   0.300920 , 0.304128 ,  0.016330 ,    0.016359 ,  0.016364 ,      0.040436 ,        Not run
Basic_IF_QUAD             , 1.890315 ,   1.875880 , 1.888780 ,  0.011725 ,    0.013867 ,  0.013930 ,      0.021891 ,        Not run
Basic_INIT3               , 0.581276 ,   0.581083 , 0.581292 ,  0.026616 ,    0.027071 ,  0.026644 ,      0.052454 ,        Not run
Basic_INIT_VIEW1D         , 1.851531 ,   1.850340 , 1.850618 ,  0.030429 ,    0.030431 ,  0.030573 ,      0.187518 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719437 ,   1.719643 , 3.612380 ,  0.029936 ,    0.030061 ,  0.030176 ,      0.180101 ,        Not run
Basic_MULADDSUB           , 0.425297 ,   0.424469 , 0.424492 ,  0.018850 ,    0.022778 ,  0.023066 ,      0.036416 ,        Not run
Basic_NESTED_INIT         , 0.968862 ,   1.022534 , 0.976011 ,  0.017342 ,    0.017432 ,  0.017452 ,      0.074853 ,        Not run
Basic_PI_ATOMIC           , 0.119425 ,   0.119401 , 0.300860 ,  0.105116 ,    0.105099 ,  0.105160 ,      0.123612 ,        Not run
Basic_REDUCE3_INT         , 0.019007 ,   0.019007 , 0.185974 ,  0.004724 ,     Not run ,  0.008341 ,      0.003747 ,        Not run
Basic_TRAP_INT            , 0.271771 ,   0.271709 , 0.271734 ,  0.002292 ,     Not run ,  0.001482 ,      0.003545 ,        Not run
Lcals_DIFF_PREDICT        , 0.810700 ,   0.808710 , 0.710651 ,  0.051666 ,     Not run ,  0.051990 ,      0.078086 ,        Not run
Lcals_EOS                 , 0.983236 ,   0.984584 , 0.984596 ,  0.021788 ,     Not run ,  0.021808 ,      0.046557 ,        Not run
Lcals_FIRST_DIFF          , 1.098712 ,   1.132885 , 1.136876 ,  0.046241 ,     Not run ,  0.046302 ,      0.147148 ,        Not run
Lcals_FIRST_MIN           , 0.075814 ,   0.078852 , 0.094135 ,  0.006091 ,     Not run ,  0.003512 ,      0.009464 ,        Not run
Lcals_FIRST_SUM           , 1.105624 ,   1.132992 , 1.136775 ,  0.046931 ,     Not run ,  0.049156 ,      0.150391 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.258561 ,   1.258759 , 1.258734 ,  0.051742 ,     Not run ,  0.046481 ,      0.096008 ,        Not run
Lcals_HYDRO_1D            , 0.864614 ,   0.865472 , 0.865589 ,  0.032596 ,     Not run ,  0.032557 ,      0.080972 ,        Not run
Lcals_HYDRO_2D            , 1.408195 ,   1.406769 , 1.419112 ,  0.022446 ,     Not run ,  0.024151 ,      0.038075 ,        Not run
Lcals_INT_PREDICT         , 1.185476 ,   1.185373 , 1.184573 ,  0.045040 ,     Not run ,  0.045005 ,      0.063962 ,        Not run
Lcals_PLANCKIAN           , 1.346063 ,   1.345794 , 1.345599 ,  0.002630 ,     Not run ,  0.002636 ,      0.005184 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.965845 ,   0.966632 , 0.965482 ,  0.043417 ,     Not run ,  0.043774 ,      0.093045 ,        Not run
Stream_ADD                , 0.665811 ,   0.666317 , 0.669060 ,  0.032456 ,    0.032445 ,  0.032508 ,      0.080820 ,        Not run
Stream_COPY               , 1.202964 ,   1.203768 , 0.853017 ,  0.041372 ,    0.041377 ,  0.041412 ,      0.131955 ,        Not run
Stream_DOT                , 3.294174 ,   3.291510 , 3.318976 ,  0.100194 ,     Not run ,  0.079283 ,      0.179921 ,        Not run
Stream_MUL                , 0.955630 ,   0.978463 , 0.981347 ,  0.041330 ,    0.041422 ,  0.041478 ,      0.132264 ,        Not run
Stream_TRIAD              , 0.661209 ,   0.661782 , 0.661800 ,  0.032451 ,    0.032425 ,  0.032457 ,      0.080990 ,        Not run
