Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281219 ,   1.282997 , 1.277374 ,  0.006804 ,    0.006819 ,  0.006823 ,       Not run ,        Not run
Apps_ENERGY               , 1.339724 ,   1.339915 , 1.340805 ,  0.037752 ,     Not run ,  0.037700 ,       Not run ,        Not run
Apps_FIR                  , 1.540371 ,   1.539173 , 1.420367 ,  0.004168 ,     Not run ,  0.004349 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.034017 ,   0.032911 , 0.033892 ,  0.037280 ,     Not run ,  0.036774 ,       Not run ,        Not run
Apps_LTIMES               , 1.708634 ,   1.711171 , 1.815441 ,  0.015433 ,    0.019865 ,  0.020309 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.709705 ,   1.710503 , 1.816449 ,  0.015447 ,    0.019862 ,  0.020275 ,       Not run ,        Not run
Apps_PRESSURE             , 1.579339 ,   1.578006 , 1.577619 ,  0.046700 ,     Not run ,  0.046946 ,       Not run ,        Not run
Apps_VOL3D                , 1.635115 ,   1.635542 , 1.648354 ,  0.006684 ,     Not run ,  0.005467 ,       Not run ,        Not run
Basic_DAXPY               , 0.279009 ,   0.291949 , 0.295293 ,  0.016344 ,    0.016350 ,  0.016360 ,      0.041434 ,        Not run
Basic_IF_QUAD             , 1.886215 ,   1.877771 , 1.897731 ,  0.011700 ,    0.013996 ,  0.013883 ,      0.022117 ,        Not run
Basic_INIT3               , 0.559649 ,   0.559649 , 0.559868 ,  0.026938 ,    0.026898 ,  0.026927 ,      0.053030 ,        Not run
Basic_INIT_VIEW1D         , 1.850040 ,   1.850060 , 1.850164 ,  0.030454 ,    0.030431 ,  0.030593 ,      0.192040 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719235 ,   1.719167 , 3.611816 ,  0.030410 ,    0.030518 ,  0.030692 ,      0.188143 ,        Not run
Basic_MULADDSUB           , 0.419537 ,   0.417022 , 0.416944 ,  0.018799 ,    0.023411 ,  0.022928 ,      0.037240 ,        Not run
Basic_NESTED_INIT         , 0.967658 ,   1.022255 , 0.975626 ,  0.018286 ,    0.018319 ,  0.018330 ,      0.078431 ,        Not run
Basic_PI_ATOMIC           , 0.119439 ,   0.119416 , 0.300859 ,  0.108064 ,    0.105651 ,  0.105217 ,      0.124296 ,        Not run
Basic_REDUCE3_INT         , 0.019012 ,   0.019014 , 0.186190 ,  0.005051 ,     Not run ,  0.008414 ,      0.003819 ,        Not run
Basic_TRAP_INT            , 0.271692 ,   0.271702 , 0.271698 ,  0.002377 ,     Not run ,  0.001520 ,      0.003619 ,        Not run
Lcals_DIFF_PREDICT        , 0.809711 ,   0.809242 , 0.709469 ,  0.051724 ,     Not run ,  0.051990 ,      0.078053 ,        Not run
Lcals_EOS                 , 0.983706 ,   0.984902 , 0.984713 ,  0.021878 ,     Not run ,  0.021862 ,      0.047517 ,        Not run
Lcals_FIRST_DIFF          , 1.082046 ,   1.100822 , 1.102401 ,  0.046385 ,     Not run ,  0.046403 ,      0.149830 ,        Not run
Lcals_FIRST_MIN           , 0.075885 ,   0.075780 , 0.096159 ,  0.006242 ,     Not run ,  0.003538 ,      0.009696 ,        Not run
Lcals_FIRST_SUM           , 1.090181 ,   1.100647 , 1.096839 ,  0.046379 ,     Not run ,  0.048733 ,      0.149801 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.248949 ,   1.249023 , 1.249141 ,  0.051866 ,     Not run ,  0.046608 ,      0.098608 ,        Not run
Lcals_HYDRO_1D            , 0.862666 ,   0.863497 , 0.863559 ,  0.032582 ,     Not run ,  0.032549 ,      0.082502 ,        Not run
Lcals_HYDRO_2D            , 1.397715 ,   1.396879 , 1.408358 ,  0.022536 ,     Not run ,  0.024262 ,      0.038909 ,        Not run
Lcals_INT_PREDICT         , 1.170042 ,   1.169811 , 1.169614 ,  0.045008 ,     Not run ,  0.045077 ,      0.064631 ,        Not run
Lcals_PLANCKIAN           , 1.341405 ,   1.341502 , 1.341417 ,  0.002670 ,     Not run ,  0.002658 ,      0.005303 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.935221 ,   0.934604 , 0.934767 ,  0.043362 ,     Not run ,  0.043629 ,      0.094879 ,        Not run
Stream_ADD                , 0.647074 ,   0.647604 , 0.647815 ,  0.032410 ,    0.032481 ,  0.032448 ,      0.082838 ,        Not run
Stream_COPY               , 1.199426 ,   1.202149 , 0.828686 ,  0.041336 ,    0.041362 ,  0.041385 ,      0.134779 ,        Not run
Stream_DOT                , 3.292120 ,   3.291167 , 3.323222 ,  0.103958 ,     Not run ,  0.080501 ,      0.183208 ,        Not run
Stream_MUL                , 0.945854 ,   0.952063 , 0.952854 ,  0.041463 ,    0.041505 ,  0.041540 ,      0.134551 ,        Not run
Stream_TRIAD              , 0.640181 ,   0.639470 , 0.640217 ,  0.032402 ,    0.032411 ,  0.032405 ,      0.082300 ,        Not run
