Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.283030 ,   1.284471 , 1.277489 ,  0.006913 ,    0.006786 ,  0.006873 ,       Not run ,        Not run
Apps_ENERGY               , 1.348597 ,   1.351166 , 1.348434 ,  0.037726 ,     Not run ,  0.037781 ,       Not run ,        Not run
Apps_FIR                  , 1.539125 ,   1.539035 , 1.419403 ,  0.004145 ,     Not run ,  0.004362 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.032963 ,   0.033214 , 0.038737 ,  0.037345 ,     Not run ,  0.036801 ,       Not run ,        Not run
Apps_LTIMES               , 1.710715 ,   1.711720 , 1.815632 ,  0.015433 ,    0.019867 ,  0.020310 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707477 ,   1.708840 , 1.814622 ,  0.015436 ,    0.019862 ,  0.020273 ,       Not run ,        Not run
Apps_PRESSURE             , 1.576078 ,   1.576230 , 1.576524 ,  0.046919 ,     Not run ,  0.047117 ,       Not run ,        Not run
Apps_VOL3D                , 1.637549 ,   1.635924 , 1.648818 ,  0.006337 ,     Not run ,  0.005268 ,       Not run ,        Not run
Basic_DAXPY               , 0.286310 ,   0.292238 , 0.293584 ,  0.016441 ,    0.016448 ,  0.016448 ,      0.041337 ,        Not run
Basic_IF_QUAD             , 1.885190 ,   1.874464 , 1.889187 ,  0.012118 ,    0.014060 ,  0.014029 ,      0.022171 ,        Not run
Basic_INIT3               , 0.580320 ,   0.580308 , 0.580381 ,  0.026746 ,    0.026839 ,  0.026722 ,      0.052636 ,        Not run
Basic_INIT_VIEW1D         , 1.850048 ,   1.849997 , 1.850118 ,  0.030521 ,    0.030506 ,  0.030657 ,      0.190794 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719155 ,   1.719232 , 3.611894 ,  0.030189 ,    0.030300 ,  0.030435 ,      0.182515 ,        Not run
Basic_MULADDSUB           , 0.425252 ,   0.423997 , 0.423928 ,  0.018724 ,    0.022181 ,  0.022224 ,      0.036866 ,        Not run
Basic_NESTED_INIT         , 0.967589 ,   1.022298 , 0.976942 ,  0.017367 ,    0.017374 ,  0.017426 ,      0.075848 ,        Not run
Basic_PI_ATOMIC           , 0.119424 ,   0.119422 , 0.300864 ,  0.105177 ,    0.105163 ,  0.105215 ,      0.124105 ,        Not run
Basic_REDUCE3_INT         , 0.019007 ,   0.019004 , 0.186018 ,  0.005042 ,     Not run ,  0.008406 ,      0.003799 ,        Not run
Basic_TRAP_INT            , 0.271707 ,   0.271699 , 0.271758 ,  0.002376 ,     Not run ,  0.001528 ,      0.003589 ,        Not run
Lcals_DIFF_PREDICT        , 0.810785 ,   0.810993 , 0.711532 ,  0.051220 ,     Not run ,  0.051552 ,      0.077185 ,        Not run
Lcals_EOS                 , 0.985300 ,   0.986867 , 0.986827 ,  0.021837 ,     Not run ,  0.021830 ,      0.046945 ,        Not run
Lcals_FIRST_DIFF          , 1.084480 ,   1.110941 , 1.115359 ,  0.047076 ,     Not run ,  0.047055 ,      0.148357 ,        Not run
Lcals_FIRST_MIN           , 0.082105 ,   0.081349 , 0.093987 ,  0.006288 ,     Not run ,  0.003577 ,      0.009558 ,        Not run
Lcals_FIRST_SUM           , 1.089060 ,   1.110099 , 1.113833 ,  0.047754 ,     Not run ,  0.049923 ,      0.148008 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.273938 ,   1.273804 , 1.272911 ,  0.051716 ,     Not run ,  0.046476 ,      0.097792 ,        Not run
Lcals_HYDRO_1D            , 0.863128 ,   0.863922 , 0.864010 ,  0.032708 ,     Not run ,  0.032678 ,      0.081789 ,        Not run
Lcals_HYDRO_2D            , 1.407381 ,   1.406109 , 1.418015 ,  0.022265 ,     Not run ,  0.024356 ,      0.038928 ,        Not run
Lcals_INT_PREDICT         , 1.185831 ,   1.185354 , 1.185614 ,  0.045086 ,     Not run ,  0.045162 ,      0.064206 ,        Not run
Lcals_PLANCKIAN           , 1.334846 ,   1.334836 , 1.334795 ,  0.002665 ,     Not run ,  0.002638 ,      0.005232 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.961987 ,   0.962144 , 0.962308 ,  0.043467 ,     Not run ,  0.043646 ,      0.093538 ,        Not run
Stream_ADD                , 0.661022 ,   0.661111 , 0.660740 ,  0.032526 ,    0.032523 ,  0.032590 ,      0.082098 ,        Not run
Stream_COPY               , 1.203171 ,   1.201578 , 0.878515 ,  0.042155 ,    0.042129 ,  0.042163 ,      0.133092 ,        Not run
Stream_DOT                , 3.293559 ,   3.291244 , 3.315755 ,  0.107459 ,     Not run ,  0.081068 ,      0.182173 ,        Not run
Stream_MUL                , 0.945308 ,   0.965186 , 0.969887 ,  0.042173 ,    0.042224 ,  0.042252 ,      0.132091 ,        Not run
Stream_TRIAD              , 0.663761 ,   0.663610 , 0.664190 ,  0.032756 ,    0.032610 ,  0.032758 ,      0.081621 ,        Not run
