Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.904026 ,    Not run , 2.036009 ,   Not run ,     Not run ,  0.022476 ,      0.071256 ,        Not run
Algorithm_SORTPAIRS       , 2.036960 ,    Not run , 2.177869 ,   Not run ,     Not run ,  0.023276 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.281475 ,   1.280878 , 1.277300 ,  0.006864 ,    0.006783 ,  0.006876 ,      0.058886 ,        Not run
Apps_ENERGY               , 1.339959 ,   1.343886 , 1.339915 ,  0.037850 ,     Not run ,  0.037784 ,      0.082192 ,        Not run
Apps_FIR                  , 1.539167 ,   1.539065 , 1.421410 ,  0.004164 ,     Not run ,  0.004373 ,      0.013132 ,        Not run
Apps_HALOEXCHANGE         , 0.026915 ,   0.026544 , 0.028788 ,  0.036156 ,     Not run ,  0.035834 ,      0.415257 ,        Not run
Apps_LTIMES               , 1.707982 ,   1.709177 , 1.815142 ,  0.015430 ,    0.019863 ,  0.020302 ,      0.023313 ,        Not run
Apps_LTIMES_NOVIEW        , 1.712516 ,   1.710411 , 1.814765 ,  0.015434 ,    0.019861 ,  0.020268 ,       Not run ,        Not run
Apps_PRESSURE             , 1.579159 ,   1.582328 , 1.582213 ,  0.047022 ,     Not run ,  0.047677 ,      0.120070 ,        Not run
Apps_VOL3D                , 1.635157 ,   1.637391 , 1.648296 ,  0.006527 ,     Not run ,  0.005355 ,      0.014238 ,        Not run
Basic_DAXPY               , 0.288981 ,   0.301059 , 0.304441 ,  0.016400 ,    0.016428 ,  0.016419 ,      0.040793 ,        Not run
Basic_IF_QUAD             , 1.885804 ,   1.877932 , 1.892261 ,  0.012031 ,    0.013996 ,  0.013975 ,      0.022098 ,        Not run
Basic_INIT3               , 0.557999 ,   0.557940 , 0.558031 ,  0.026663 ,    0.026664 ,  0.026635 ,      0.052167 ,        Not run
Basic_INIT_VIEW1D         , 1.850444 ,   1.851608 , 1.850495 ,  0.030565 ,    0.030551 ,  0.030652 ,      0.185391 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719382 ,   1.719468 , 3.597530 ,  0.029973 ,    0.030060 ,  0.030143 ,      0.184455 ,        Not run
Basic_MULADDSUB           , 0.414276 ,   0.413761 , 0.413703 ,  0.018601 ,    0.022038 ,  0.022067 ,      0.036750 ,        Not run
Basic_NESTED_INIT         , 0.967758 ,   1.022550 , 0.976642 ,  0.018313 ,    0.018334 ,  0.018366 ,      0.076899 ,        Not run
Basic_PI_ATOMIC           , 0.119455 ,   0.119418 , 0.300897 ,  0.110709 ,    0.110459 ,  0.105200 ,      0.124253 ,        Not run
Basic_REDUCE3_INT         , 0.019005 ,   0.019009 , 0.186402 ,  0.004903 ,     Not run ,  0.007522 ,      0.003828 ,        Not run
Basic_TRAP_INT            , 0.271718 ,   0.271709 , 0.271744 ,  0.002340 ,     Not run ,  0.001480 ,      0.003604 ,        Not run
Lcals_DIFF_PREDICT        , 0.814596 ,   0.812652 , 0.711811 ,  0.051509 ,     Not run ,  0.052235 ,      0.069682 ,        Not run
Lcals_EOS                 , 0.985789 ,   0.986569 , 0.986432 ,  0.021813 ,     Not run ,  0.021826 ,      0.046826 ,        Not run
Lcals_FIRST_DIFF          , 1.106490 ,   1.130476 , 1.135173 ,  0.047129 ,     Not run ,  0.047122 ,      0.148145 ,        Not run
Lcals_FIRST_MIN           , 0.080154 ,   0.075858 , 0.096234 ,  0.006327 ,     Not run ,  0.003499 ,      0.009652 ,        Not run
Lcals_FIRST_SUM           , 1.113118 ,   1.130509 , 1.135729 ,  0.047792 ,     Not run ,  0.050066 ,      0.151363 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.248125 ,   1.248140 , 1.248436 ,  0.051550 ,     Not run ,  0.046292 ,      0.096883 ,        Not run
Lcals_HYDRO_1D            , 0.861824 ,   0.860937 , 0.861270 ,  0.032727 ,     Not run ,  0.032720 ,      0.081546 ,        Not run
Lcals_HYDRO_2D            , 1.422763 ,   1.422185 , 1.433733 ,  0.022369 ,     Not run ,  0.023846 ,      0.038487 ,        Not run
Lcals_INT_PREDICT         , 1.169667 ,   1.169121 , 1.169069 ,  0.045238 ,     Not run ,  0.045113 ,      0.064382 ,        Not run
Lcals_PLANCKIAN           , 1.341689 ,   1.341416 , 1.341419 ,  0.002679 ,     Not run ,  0.002647 ,      0.005222 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.935814 ,   0.935414 , 0.935615 ,  0.043272 ,     Not run ,  0.043590 ,      0.092980 ,        Not run
Stream_ADD                , 0.674699 ,   0.675979 , 0.675776 ,  0.032723 ,    0.032727 ,  0.032752 ,      0.081350 ,        Not run
Stream_COPY               , 1.205339 ,   1.209329 , 0.908603 ,  0.042134 ,    0.042123 ,  0.042115 ,      0.132527 ,        Not run
Stream_DOT                , 3.292466 ,   3.291981 , 3.326188 ,  0.101290 ,     Not run ,  0.079666 ,      0.180785 ,        Not run
Stream_MUL                , 0.961825 ,   0.972146 , 0.974003 ,  0.042170 ,    0.042246 ,  0.042189 ,      0.132737 ,        Not run
Stream_TRIAD              , 0.649447 ,   0.650079 , 0.649961 ,  0.032589 ,    0.032579 ,  0.032564 ,      0.081456 ,        Not run
