Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.002 ,   189.737 ,     189.731 ,   189.958 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.000 ,    1.004 ,    35.782 ,     Not run ,    35.865 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      0.696 ,    0.700 ,   369.945 ,     Not run ,   353.879 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.967 ,    0.947 ,     0.946 ,     Not run ,     0.938 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.057 ,    0.996 ,   117.290 ,      91.135 ,    89.112 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.000 ,    0.941 ,   110.774 ,      86.052 ,    84.305 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.000 ,    1.000 ,    33.558 ,     Not run ,    33.539 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.990 ,   254.347 ,     Not run ,   302.406 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.943 ,    0.933 ,    17.370 ,      17.339 ,    17.334 ,         7.015 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.008 ,    1.001 ,   161.216 ,     136.313 ,   135.702 ,        86.351 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    21.839 ,      21.472 ,    21.816 ,        11.082 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.001 ,    1.000 ,    60.848 ,      60.843 ,    60.562 ,         9.874 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    57.437 ,      57.199 ,    56.981 ,         9.547 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.002 ,    1.002 ,    22.562 ,      18.671 ,    18.438 ,        11.679 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.948 ,    0.993 ,    55.869 ,      55.578 ,    55.516 ,        12.943 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.136 ,       1.136 ,     1.136 ,         0.966 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     4.024 ,     Not run ,     2.279 ,         5.072 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   118.571 ,     Not run ,   183.416 ,        76.667 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.002 ,    1.141 ,    15.691 ,     Not run ,    15.593 ,        10.382 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.999 ,    0.999 ,    45.127 ,     Not run ,    45.087 ,        21.119 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.970 ,    0.966 ,    23.761 ,     Not run ,    23.729 ,         7.467 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.961 ,    0.805 ,    12.446 ,     Not run ,    21.590 ,         8.010 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.976 ,    0.973 ,    23.558 ,     Not run ,    22.492 ,         7.352 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.324 ,     Not run ,    27.077 ,        13.109 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.999 ,    0.999 ,    26.525 ,     Not run ,    26.557 ,        10.678 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.001 ,    0.992 ,    62.738 ,     Not run ,    58.309 ,        36.985 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.000 ,    1.001 ,    26.321 ,     Not run ,    26.341 ,        18.534 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   511.870 ,     Not run ,   510.648 ,       259.664 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      0.999 ,    1.000 ,    22.246 ,     Not run ,    22.064 ,        10.380 ,        Not run
Stream_ADD                ,    1.000 ,      0.999 ,    0.995 ,    20.514 ,      20.521 ,    20.482 ,         8.238 ,        Not run
Stream_COPY               ,    1.000 ,      0.999 ,    1.410 ,    29.077 ,      29.073 ,    29.048 ,         9.116 ,        Not run
Stream_DOT                ,    1.000 ,      1.001 ,    0.993 ,    32.878 ,     Not run ,    41.550 ,        18.309 ,        Not run
Stream_MUL                ,    1.000 ,      0.977 ,    0.974 ,    23.122 ,      23.070 ,    23.040 ,         7.225 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.999 ,    0.999 ,    20.376 ,      20.392 ,    20.372 ,         8.164 ,        Not run
