Mean Runtime Report (sec.)  , 
Kernel                    , Kokkos_Lambda
Algorithm_SORT            ,      0.085935
Algorithm_SORTPAIRS       ,      0.000000
Apps_DEL_DOT_VEC_2D       ,      6.678355
Apps_ENERGY               ,      0.062167
Apps_FIR                  ,      0.009599
Apps_HALOEXCHANGE         ,      0.254007
Apps_LTIMES               ,      0.022304
Apps_LTIMES_NOVIEW        ,       Not run
Apps_PRESSURE             ,      0.086928
Apps_VOL3D                ,      0.010945
Basic_DAXPY               ,      0.030237
Basic_IF_QUAD             ,      0.018464
Basic_INIT3               ,      0.041976
Basic_INIT_VIEW1D         ,      0.108635
Basic_INIT_VIEW1D_OFFSET  ,      0.108254
Basic_MULADDSUB           ,      0.029609
Basic_NESTED_INIT         ,      0.059632
Basic_PI_ATOMIC           ,      0.134648
Basic_REDUCE3_INT         ,      0.003259
Basic_TRAP_INT            ,      0.003066
Lcals_DIFF_PREDICT        ,      0.066529
Lcals_EOS                 ,      0.036363
Lcals_FIRST_DIFF          ,      0.101598
Lcals_FIRST_MIN           ,      0.008376
Lcals_FIRST_SUM           ,      0.104179
Lcals_GEN_LIN_RECUR       ,      0.074253
Lcals_HYDRO_1D            ,      0.060279
Lcals_HYDRO_2D            ,      0.031709
Lcals_INT_PREDICT         ,      0.055971
Lcals_PLANCKIAN           ,      0.004198
Lcals_TRIDIAG_ELIM        ,      0.072404
Stream_ADD                ,      0.060381
Stream_COPY               ,      0.091796
Stream_DOT                ,      0.155722
Stream_MUL                ,      0.091134
Stream_TRIAD              ,      0.060242
