Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.907603 ,    Not run , 2.020507 ,   Not run ,     Not run ,  0.021207 ,      0.085752 ,        Not run
Algorithm_SORTPAIRS       , 2.047769 ,    Not run , 2.170448 ,   Not run ,     Not run ,  0.023047 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.284400 ,   1.281980 , 1.278442 ,  0.006780 ,    0.006839 ,  0.006788 ,      0.065810 ,        Not run
Apps_ENERGY               , 1.342127 ,   1.343565 , 1.341156 ,  0.037702 ,     Not run ,  0.037688 ,      0.126844 ,        Not run
Apps_FIR                  , 1.558245 ,   1.539657 , 1.423075 ,  0.004144 ,     Not run ,  0.004368 ,      0.022718 ,        Not run
Apps_HALOEXCHANGE         , 0.037504 ,   0.040936 , 0.040629 ,  0.034535 ,     Not run ,  0.034197 ,      1.098177 ,        Not run
Apps_LTIMES               , 1.707056 ,   1.706373 , 1.826021 ,  0.013582 ,    0.015930 ,  0.016353 ,      0.026222 ,        Not run
Apps_LTIMES_NOVIEW        , 1.707862 ,   1.706395 , 1.803742 ,  0.013578 ,    0.015893 ,  0.016318 ,       Not run ,        Not run
Apps_PRESSURE             , 1.579048 ,   1.579043 , 1.579196 ,  0.046693 ,     Not run ,  0.047041 ,      0.204574 ,        Not run
Apps_VOL3D                , 1.635587 ,   1.636582 , 1.649056 ,  0.006375 ,     Not run ,  0.005385 ,      0.018587 ,        Not run
Basic_DAXPY               , 0.285553 ,   0.290123 , 0.292903 ,  0.016358 ,    0.016379 ,  0.016389 ,      0.070267 ,        Not run
Basic_IF_QUAD             , 1.891837 ,   1.874974 , 1.899345 ,  0.012112 ,    0.014010 ,  0.014573 ,      0.032330 ,        Not run
Basic_INIT3               , 0.557219 ,   0.557297 , 0.557367 ,  0.027147 ,    0.027074 ,  0.027151 ,      0.080484 ,        Not run
Basic_INIT_VIEW1D         , 1.850167 ,   1.850161 , 1.850243 ,  0.030412 ,    0.030401 ,  0.030559 ,      0.350011 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719421 ,   1.719229 , 3.610662 ,  0.030363 ,    0.030496 ,  0.030650 ,      0.349157 ,        Not run
Basic_MULADDSUB           , 0.414247 ,   0.413742 , 0.413723 ,  0.018899 ,    0.022192 ,  0.022223 ,      0.056758 ,        Not run
Basic_NESTED_INIT         , 1.022428 ,   1.023461 , 0.966746 ,  0.011722 ,    0.011777 ,  0.012875 ,      0.140092 ,        Not run
Basic_PI_ATOMIC           , 0.119442 ,   0.119437 , 0.300892 ,  0.109654 ,    0.108324 ,  0.105174 ,      0.160381 ,        Not run
Basic_REDUCE3_INT         , 0.019009 ,   0.019011 , 0.186380 ,  0.002094 ,     Not run ,  0.002558 ,      0.010339 ,        Not run
Basic_TRAP_INT            , 0.271696 ,   0.271702 , 0.271727 ,  0.002371 ,     Not run ,  0.001519 ,      0.010170 ,        Not run
Lcals_DIFF_PREDICT        , 0.810559 ,   0.809097 , 0.709215 ,  0.053452 ,     Not run ,  0.053287 ,      0.084125 ,        Not run
Lcals_EOS                 , 0.983654 ,   0.984685 , 0.984560 ,  0.021793 ,     Not run ,  0.021829 ,      0.074990 ,        Not run
Lcals_FIRST_DIFF          , 1.091916 ,   1.104409 , 1.104688 ,  0.047657 ,     Not run ,  0.047708 ,      0.281550 ,        Not run
Lcals_FIRST_MIN           , 0.075842 ,   0.075808 , 0.099790 ,  0.007052 ,     Not run ,  0.003828 ,      0.024506 ,        Not run
Lcals_FIRST_SUM           , 1.101767 ,   1.110992 , 1.112682 ,  0.047252 ,     Not run ,  0.049648 ,      0.280592 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.254963 ,   1.256330 , 1.258156 ,  0.051663 ,     Not run ,  0.046450 ,      0.151532 ,        Not run
Lcals_HYDRO_1D            , 0.862988 ,   0.862596 , 0.860864 ,  0.032584 ,     Not run ,  0.032592 ,      0.140916 ,        Not run
Lcals_HYDRO_2D            , 1.415162 ,   1.417592 , 1.414824 ,  0.022432 ,     Not run ,  0.023145 ,      0.055381 ,        Not run
Lcals_INT_PREDICT         , 1.166852 ,   1.170906 , 1.169579 ,  0.045027 ,     Not run ,  0.044961 ,      0.087000 ,        Not run
Lcals_PLANCKIAN           , 1.330335 ,   1.330469 , 1.330388 ,  0.002645 ,     Not run ,  0.002641 ,      0.008074 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.932168 ,   0.932036 , 0.932177 ,  0.043256 ,     Not run ,  0.043513 ,      0.149497 ,        Not run
Stream_ADD                , 0.680995 ,   0.680510 , 0.680260 ,  0.032650 ,    0.032657 ,  0.032701 ,      0.141162 ,        Not run
Stream_COPY               , 1.207265 ,   1.210708 , 0.944369 ,  0.041762 ,    0.041757 ,  0.041809 ,      0.253387 ,        Not run
Stream_DOT                , 3.291743 ,   3.291463 , 3.343844 ,  0.101708 ,     Not run ,  0.081837 ,      0.442734 ,        Not run
Stream_MUL                , 0.942713 ,   0.955007 , 0.956240 ,  0.041716 ,    0.041827 ,  0.041883 ,      0.251549 ,        Not run
Stream_TRIAD              , 0.636828 ,   0.637334 , 0.637737 ,  0.032456 ,    0.032467 ,  0.032464 ,      0.140943 ,        Not run
