Mean Runtime Report (sec.)  , 
Kernel                    , Kokkos_Lambda
Algorithm_SORT            ,      0.086139
Algorithm_SORTPAIRS       ,      0.000000
Apps_DEL_DOT_VEC_2D       ,      5.592367
Apps_ENERGY               ,      0.061861
Apps_FIR                  ,      0.009582
Apps_HALOEXCHANGE         ,      0.250937
Apps_LTIMES               ,      0.022294
Apps_LTIMES_NOVIEW        ,       Not run
Apps_PRESSURE             ,      0.086627
Apps_VOL3D                ,      0.010837
Basic_DAXPY               ,      0.030098
Basic_IF_QUAD             ,      0.018335
Basic_INIT3               ,      0.041803
Basic_INIT_VIEW1D         ,      0.109023
Basic_INIT_VIEW1D_OFFSET  ,      0.109170
Basic_MULADDSUB           ,      0.029620
Basic_NESTED_INIT         ,      0.059451
Basic_PI_ATOMIC           ,      0.135379
Basic_REDUCE3_INT         ,      0.003184
Basic_TRAP_INT            ,      0.003014
Lcals_DIFF_PREDICT        ,      0.066280
Lcals_EOS                 ,      0.036155
Lcals_FIRST_DIFF          ,      0.101208
Lcals_FIRST_MIN           ,      0.008326
Lcals_FIRST_SUM           ,      0.103892
Lcals_GEN_LIN_RECUR       ,      0.074137
Lcals_HYDRO_1D            ,      0.059976
Lcals_HYDRO_2D            ,      0.032002
Lcals_INT_PREDICT         ,      0.056046
Lcals_PLANCKIAN           ,      0.004134
Lcals_TRIDIAG_ELIM        ,      0.071683
Stream_ADD                ,      0.060202
Stream_COPY               ,      0.091090
Stream_DOT                ,      0.154546
Stream_MUL                ,      0.090590
Stream_TRIAD              ,      0.060191
