Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281210 ,   1.281000 , 1.279196 ,  0.006802 ,    0.006756 ,  0.006772 ,       Not run ,        Not run
Apps_ENERGY               , 1.337841 ,   1.341436 , 1.337361 ,  0.037813 ,     Not run ,  0.037902 ,       Not run ,        Not run
Apps_FIR                  , 1.540009 ,   1.539111 , 1.419325 ,  0.004161 ,     Not run ,  0.004331 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036819 ,   0.034957 , 0.036879 ,  0.035422 ,     Not run ,  0.034224 ,       Not run ,        Not run
Apps_LTIMES               , 1.710211 ,   1.712573 , 1.816790 ,  0.015425 ,    0.019865 ,  0.020257 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708970 ,   1.709638 , 1.815625 ,  0.015426 ,    0.019861 ,  0.020270 ,       Not run ,        Not run
Apps_PRESSURE             , 1.579315 ,   1.577894 , 1.577296 ,  0.046956 ,     Not run ,  0.047284 ,       Not run ,        Not run
Apps_VOL3D                , 1.635142 ,   1.635398 , 1.649897 ,  0.006427 ,     Not run ,  0.005338 ,       Not run ,        Not run
Basic_DAXPY               , 0.283958 ,   0.295487 , 0.299260 ,  0.016422 ,    0.016443 ,  0.016441 ,      0.040638 ,        Not run
Basic_IF_QUAD             , 1.888064 ,   1.875711 , 1.894840 ,  0.012069 ,    0.013969 ,  0.013991 ,      0.022018 ,        Not run
Basic_INIT3               , 0.555531 ,   0.556514 , 0.557008 ,  0.027085 ,    0.027197 ,  0.027083 ,      0.052124 ,        Not run
Basic_INIT_VIEW1D         , 1.850371 ,   1.850225 , 1.850235 ,  0.030562 ,    0.030551 ,  0.030722 ,      0.188352 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719412 ,   1.719233 , 3.611844 ,  0.030520 ,    0.030625 ,  0.030818 ,      0.183476 ,        Not run
Basic_MULADDSUB           , 0.413207 ,   0.414169 , 0.412687 ,  0.019026 ,    0.021924 ,  0.021938 ,      0.036907 ,        Not run
Basic_NESTED_INIT         , 0.967700 ,   1.022417 , 0.975699 ,  0.018173 ,    0.018315 ,  0.018348 ,      0.076208 ,        Not run
Basic_PI_ATOMIC           , 0.119425 ,   0.119432 , 0.300875 ,  0.109617 ,    0.106339 ,  0.105107 ,      0.123499 ,        Not run
Basic_REDUCE3_INT         , 0.019006 ,   0.019006 , 0.186259 ,  0.004685 ,     Not run ,  0.008403 ,      0.003729 ,        Not run
Basic_TRAP_INT            , 0.271712 ,   0.271679 , 0.271731 ,  0.002258 ,     Not run ,  0.001470 ,      0.003493 ,        Not run
Lcals_DIFF_PREDICT        , 0.809104 ,   0.809594 , 0.709149 ,  0.051139 ,     Not run ,  0.052094 ,      0.076754 ,        Not run
Lcals_EOS                 , 0.985723 ,   0.986794 , 0.986792 ,  0.021731 ,     Not run ,  0.021835 ,      0.046346 ,        Not run
Lcals_FIRST_DIFF          , 1.085622 ,   1.115385 , 1.119440 ,  0.047139 ,     Not run ,  0.047175 ,      0.146289 ,        Not run
Lcals_FIRST_MIN           , 0.077834 ,   0.075777 , 0.096881 ,  0.006054 ,     Not run ,  0.003415 ,      0.009424 ,        Not run
Lcals_FIRST_SUM           , 1.099352 ,   1.114370 , 1.115401 ,  0.047123 ,     Not run ,  0.049566 ,      0.146422 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.249056 ,   1.249309 , 1.249371 ,  0.051535 ,     Not run ,  0.046301 ,      0.096168 ,        Not run
Lcals_HYDRO_1D            , 0.862018 ,   0.862600 , 0.862712 ,  0.032901 ,     Not run ,  0.032822 ,      0.080647 ,        Not run
Lcals_HYDRO_2D            , 1.413200 ,   1.412784 , 1.423298 ,  0.022309 ,     Not run ,  0.024128 ,      0.038291 ,        Not run
Lcals_INT_PREDICT         , 1.165863 ,   1.173016 , 1.172775 ,  0.045040 ,     Not run ,  0.045032 ,      0.064043 ,        Not run
Lcals_PLANCKIAN           , 1.346895 ,   1.344220 , 1.344272 ,  0.002681 ,     Not run ,  0.002665 ,      0.005236 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.934050 ,   0.934461 , 0.934376 ,  0.043254 ,     Not run ,  0.043543 ,      0.092609 ,        Not run
Stream_ADD                , 0.671719 ,   0.672404 , 0.672512 ,  0.032521 ,    0.032565 ,  0.032565 ,      0.081030 ,        Not run
Stream_COPY               , 1.199704 ,   1.200298 , 0.850130 ,  0.042137 ,    0.042123 ,  0.042144 ,      0.131638 ,        Not run
Stream_DOT                , 3.291468 ,   3.290856 , 3.321745 ,  0.099234 ,     Not run ,  0.079189 ,      0.179317 ,        Not run
Stream_MUL                , 0.954313 ,   0.962195 , 0.968085 ,  0.042107 ,    0.042229 ,  0.042264 ,      0.131645 ,        Not run
Stream_TRIAD              , 0.645532 ,   0.645945 , 0.646085 ,  0.032504 ,    0.032522 ,  0.032531 ,      0.081641 ,        Not run
