Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.909013 ,    Not run , 2.022882 ,   Not run ,     Not run ,  0.021173 ,      0.086225 ,        Not run
Algorithm_SORTPAIRS       , 2.050525 ,    Not run , 2.168327 ,   Not run ,     Not run ,  0.023129 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.283031 ,   1.282246 , 1.281106 ,  0.006875 ,    0.006767 ,  0.006851 ,      0.066244 ,        Not run
Apps_ENERGY               , 1.340293 ,   1.340569 , 1.339415 ,  0.037802 ,     Not run ,  0.037844 ,      0.126730 ,        Not run
Apps_FIR                  , 1.539144 ,   1.539227 , 1.420379 ,  0.004170 ,     Not run ,  0.004352 ,      0.022695 ,        Not run
Apps_HALOEXCHANGE         , 0.036643 ,   0.039437 , 0.042248 ,  0.034655 ,     Not run ,  0.034216 ,      1.098016 ,        Not run
Apps_LTIMES               , 1.706957 ,   1.706499 , 1.825897 ,  0.013592 ,    0.015895 ,  0.016513 ,      0.026242 ,        Not run
Apps_LTIMES_NOVIEW        , 1.708365 ,   1.706876 , 1.803213 ,  0.013591 ,    0.015905 ,  0.016434 ,       Not run ,        Not run
Apps_PRESSURE             , 1.575965 ,   1.576318 , 1.576789 ,  0.047042 ,     Not run ,  0.047270 ,      0.204082 ,        Not run
Apps_VOL3D                , 1.635352 ,   1.635737 , 1.648242 ,  0.006668 ,     Not run ,  0.005490 ,      0.018769 ,        Not run
Basic_DAXPY               , 0.290003 ,   0.294562 , 0.296522 ,  0.016429 ,    0.016439 ,  0.016432 ,      0.070367 ,        Not run
Basic_IF_QUAD             , 1.858529 ,   1.891926 , 1.878829 ,  0.012198 ,    0.014216 ,  0.014223 ,      0.032444 ,        Not run
Basic_INIT3               , 0.554851 ,   0.554932 , 0.555040 ,  0.027244 ,    0.027173 ,  0.027218 ,      0.080822 ,        Not run
Basic_INIT_VIEW1D         , 1.850345 ,   1.850212 , 1.850495 ,  0.030540 ,    0.030503 ,  0.030537 ,      0.381796 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719807 ,   1.719626 , 3.610561 ,  0.029877 ,    0.029967 ,  0.030007 ,      0.350490 ,        Not run
Basic_MULADDSUB           , 0.413927 ,   0.413190 , 0.413363 ,  0.019029 ,    0.022184 ,  0.022146 ,      0.056747 ,        Not run
Basic_NESTED_INIT         , 1.022752 ,   1.022645 , 0.969141 ,  0.011765 ,    0.011805 ,  0.012812 ,      0.140340 ,        Not run
Basic_PI_ATOMIC           , 0.119383 ,   0.119422 , 0.300868 ,  0.109229 ,    0.105125 ,  0.105171 ,      0.160206 ,        Not run
Basic_REDUCE3_INT         , 0.019008 ,   0.019005 , 0.181387 ,  0.002108 ,     Not run ,  0.002562 ,      0.010349 ,        Not run
Basic_TRAP_INT            , 0.271753 ,   0.271733 , 0.271719 ,  0.002370 ,     Not run ,  0.001499 ,      0.010156 ,        Not run
Lcals_DIFF_PREDICT        , 0.813128 ,   0.812347 , 0.712312 ,  0.051870 ,     Not run ,  0.051678 ,      0.081852 ,        Not run
Lcals_EOS                 , 0.983391 ,   0.984788 , 0.984499 ,  0.021862 ,     Not run ,  0.021897 ,      0.075101 ,        Not run
Lcals_FIRST_DIFF          , 1.093748 ,   1.120633 , 1.124484 ,  0.047068 ,     Not run ,  0.047013 ,      0.281125 ,        Not run
Lcals_FIRST_MIN           , 0.075895 ,   0.075807 , 0.096865 ,  0.006305 ,     Not run ,  0.003497 ,      0.022651 ,        Not run
Lcals_FIRST_SUM           , 1.094789 ,   1.119523 , 1.125314 ,  0.047676 ,     Not run ,  0.050047 ,      0.281098 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.254842 ,   1.254948 , 1.254741 ,  0.051504 ,     Not run ,  0.046340 ,      0.151637 ,        Not run
Lcals_HYDRO_1D            , 0.863698 ,   0.863122 , 0.864584 ,  0.032713 ,     Not run ,  0.032676 ,      0.141301 ,        Not run
Lcals_HYDRO_2D            , 1.425533 ,   1.427244 , 1.425042 ,  0.021906 ,     Not run ,  0.022479 ,      0.054937 ,        Not run
Lcals_INT_PREDICT         , 1.166039 ,   1.165786 , 1.165822 ,  0.045149 ,     Not run ,  0.045207 ,      0.087246 ,        Not run
Lcals_PLANCKIAN           , 1.330414 ,   1.330373 , 1.330482 ,  0.002678 ,     Not run ,  0.002658 ,      0.008116 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.928108 ,   0.928111 , 0.928520 ,  0.043633 ,     Not run ,  0.043801 ,      0.150015 ,        Not run
Stream_ADD                , 0.647678 ,   0.646439 , 0.646428 ,  0.032636 ,    0.032675 ,  0.032670 ,      0.141141 ,        Not run
Stream_COPY               , 1.207821 ,   1.215492 , 0.985914 ,  0.042114 ,    0.042095 ,  0.042073 ,      0.252711 ,        Not run
Stream_DOT                , 3.291853 ,   3.291810 , 3.339578 ,  0.102426 ,     Not run ,  0.078947 ,      0.440610 ,        Not run
Stream_MUL                , 0.948165 ,   0.959734 , 0.960965 ,  0.042118 ,    0.042205 ,  0.042203 ,      0.253056 ,        Not run
Stream_TRIAD              , 0.640392 ,   0.641185 , 0.641271 ,  0.032587 ,    0.032581 ,  0.032543 ,      0.141007 ,        Not run
